reviewid,rating,title,review,review_date,stay_date,trip_type,room_tip,origin
862050261,50,Felt like home away from home,"Highly recommend Prince hotel because I felt like “royalty” at this hotel. The amount of detail and hospitality that was offered at this hotel was amazing. The hotel staff were very friendly to from the parking valet guy ( I wish I got his name) to house keeping (Joan from the 20th floor was so sweet). I truly felt like Prince was my home away from home in Hawaii.    Prince is at a great spot and is away from the “5th ave strip” highly populated tourist area. Great scenery I loved seeing the view of the ocean when I woke up each morning.    I will definitely be back. I mean we will definitely be back. If I get married in the future, I will want wedding guests to stay at Prince.",Sep 2022,September 2022,Traveled as a couple,,
861978067,50,Delightful hotel for a family,"Had the wonderful opportunity to stay at this hotel for a full week with my wife and two adult sons. The staff at Prince Waikiki were, by far, their strongest asset. Very helpful, always had an Aloha for you and everyone went out of their way to make sure our experience was personal and very relaxing. The location was perfect, in that it was not right in the middle of the busy downtown traffic and homeless problem Honolulu has. The room view was spectacular and provided us with the most amazing sunsets every single night. Housekeeping was excellent and very accommodating. On-site restaurants had extremely good food although they were pretty overpriced for us to go to most nights. We are making plans for a return trip in February and will be staying at Prince again!",Sep 2022,September 2022,Traveled with family,,"Salt Lake City, Utah"
861909771,50,Enjoyable,"The Diamond Head Tower had a good view of the Friday night fireworks. The maid service was great, everyone was friendly and polite. The tours were great, and the Luau at Paradise Cove was awesome.  Thank you for an amazing 41st Anniversary Celebration!!!",Sep 2022,September 2022,,Diamond Head Tower rooms have a good view of the Ocean,
861765962,20,Mixed feelings about Prince Waikiki,"Pro: Mostly good service, room is cleaned, nice view  Con: it’s not really beach front, the elevator is loud. I got a room right in front of the elevator and it’s so loud. I had one pretty rude incidents from front desk. I got a late checkout and my room key was deactivated before my check out time. As a result, I wasn’t able to get some ice for my cooler and the front desk wouldn’t help me with that as according to her, I’ve already checked out. In my opinion, I’ll try another hotel next time.",Sep 2022,September 2022,Traveled as a couple,,
861758551,40,Perfect location for an outstanding hotel!,"Always enjoy my stay at Prince Waikiki. Comfortable beds, nice bathrooms and premium staff service. I only wished they provided 24 hour room service.    Prince remains my only accommodation choice for Oahu.",Sep 2022,September 2022,Traveled on business,,
861734569,50,Visiting Oahu,"Our room was an OceanFront Premier that had great views of the ocean and the harbor! The room was quiet, clean, and the housekeeping service was great! The hotel is next to a huge number of boutique shops, beach, and plenty of dining. The restaurants in the hotel are awesome too!",Sep 2022,September 2022,,,"Sacramento, California"
861734404,50,Such a lovely place to stay.,"We had such a good time at the Prince Waikiki. The hotel is welcoming, clean, has great musicians who sing by the pool each evening, and very friendly staff. We had a lovely room on the 14 th floor overlooking the harbour, and the views were amazing. There was no noise from other rooms, despite the hotel being very busy and this part of Honolulu is far quieter than around Waikiki beach. We had sushi from the lovely Japanese restaurant on our first night, but mainly ate out. Thumbs up to the Goofy Cafe for breakfast nearby….the wait to get in is worth it. The hotel is easy walking distance to the largest mall on the island and good eateries, as well as Waikiki beach. On leaving the hotel, we found that we had left behind a present for someone, and the hotel posted it the following day. We can thoroughly recommend this hotel.",Sep 2022,September 2022,Traveled as a couple,"Breakfast isn’t cheap, so we opted to eat elsewhere. Fortunately there are many good options nearby.",
861681097,50,Exceptional Service,"The Prince stands head and shoulders above any of the 30 hotels I have stayed in over the last 12 months. The distinction is the level of hospitality and service. To a person, every staff member I encountered was kind, warm and helpful. Noelani, the concierge, and the lobby host were especially helpful. The rooms are immaculate with spectacular views. And the hotel is just far enough from the busy parts of Waikiki to provide a respite. I won't stay anywhere else when I travel to Oahu.",Sep 2022,September 2022,Traveled on business,,
861620773,50,Reunion stay at Prince Waikiki,"Our reunion booked the Prince Waikiki as our reunion meeting and hotel site. It was a wonderful experience! The room was lovely and comfortable. I already miss the Japanese toilet. The other hotel accommodations were terrific. The only small inconvenience was that it was difficult to speak with the concierge desk. Either the live was always busy, or s/he was occupied with a guest. Perhaps you need more staff.",Sep 2022,September 2022,,,"San Diego, California"
861608006,50,Great Reunion Venue,"Gathering here for a week with 50 old friends, we found this to be a perfect venue. Friendly staff, access to all of Waikiki’s beautiful beaches, hundreds of restaurants in walking distance. Our room was top notch, the view was one we never tired of!",Sep 2022,September 2022,,,"Conway, Arkansas"
861475236,50,Beautiful Hotel and Beautiful View,"One of the best hotels I've stayed at. Once we entered the room and saw the harbor view we were amazed. The cleanliness and elegance of the room was great. Our room was very quiet. Usually you can hear other guests in other rooms, but the room we got was nice and quiet. Can't say anything bad about this hotel except that parking is expensive but that's normal for Oahu.",Sep 2022,September 2022,,Corner rooms are nice and quiet,
861304931,40,ENJOYABLE STAY,"The best compliment you can give to a hotel is if you would book to stay there again. We would certainly re-book without hesitation. Having said that, there is always room for improvement. We have never stayed at a hotel of this quality where there were no vanity kits ie shower caps, cotton buds, sewing kit etc in the bathrooms. If you book a Club Room, which we did, don't expect the same level of inclusions of food and drink that you would get in other high end hotels. It is very basic but still worth it and the Club Level staff were very obliging and kind. The rooms were very clean and we really loved the location because it was very quiet and an easy walk to the Ala Moana Centre. Having looked at the other hotels nearer the beach and around us, the Prince Waikiki stands out as more modern and stylish. Glad we chose to stay at The Prince.",Sep 2022,September 2022,,,Double Bay
861295581,50,Great Stay at the Prince!,"Our stay at the Prince during our vacation on Oahu made our time there even more enjoyable. The staff was friendly and kind, and very accommodating. The cleanliness and the quality of stay was great. A special shout out to the valet team and the service staff, they were amazing. We will definitely be staying here again!",Sep 2022,September 2022,,Ocean view is the best!,"Orange County, California"
861160462,50,A quiet and comfortable hotel,"Although it is far from the complex center of Wakiki, it is easy to take a walk and quiet and has a nice view. It is close to the Alamoana shopping center. The staff are also very kind. I woke up late on the last day and couldn't get my room cleaned, but when I came back from going out, I was so thankful that they prepared the necessary things and organized them.",Sep 2022,September 2022,,,
860950958,50,Brilliant Stay,"Stayed 7 nights, Sep 11-18, and had a wonderful (first) stay. Most definitely met our expectations. All the staff we encountered were very friendly and willing to help.  Booked an Oceanfront Premier room and stayed in room 2803 on the 28th floor of the Diamond Head Tower. What a spectacular view - the marina down below, the Hilton Lagoon to the left, and Magic Island Park and beach to the right. And the ocean as far as you could see! Amazing sunsets. Great to have two windows that slide open. We were able to clearly see the Hilton's Friday night fireworks at the Hilton Lagoon.  We were able to check in early and took the first room offered. The room was opposite the elevators but it was not noisy. At times, just a very faint “swooshing” as the elevators passed the floor. The room was nice with a bath and separate walk-in shower. Included were 2 robes, a hair dryer, iron, and ironing board. The kettle was nice for hot tea and there was a small coffee maker too. We used the safe, which was nice to have. If there is future remodeling then we would suggest more drawer space and higher safe controls - a pain to bend down near the floor to open and close the safe, especially when you are over 6 feet tall. An immediate suggestion would be to add/replace the door strips to stop the light from the hallway getting in and reduce any noise. The King bed and pillows were very comfortable, although the bed squeaked on one side when sitting down or moving around.  Both the main and infinity pools were well maintained and a pleasure to use. The poolside bar was great and there was additional seating. Old reviews mentioned the “tired” pool loungers. They have been replaced and are new and comfortable!  We would definitely return to the hotel.",Sep 2022,September 2022,,,"San Tan Valley, Arizona"
860935330,50,Wonderful Stay at the Prince,I was in Waikiki for a Hawaii Business Magazine Meeting and I stayed at the Prince Waikiki that hosted the event.    Check in was amazing.  I was greeted and checked in withing 5 +/- minutes.  Room was nice - upgraded to oceanfront.  Staff in store very nice.    I will be back in 2 weeks for another meeting.  Looking forward to it!,Sep 2022,September 2022,Traveled on business,Get a room facing the boat harbor - just beautiful!,"Kihei, Hawaii"
860934717,50,Great Hotel,Really great experience at the Prince Waikiki. At the each of Waikiki Beach so close to the action but not too loud. Front desk help and valet are very helpful and accommodating. The view of all the boats in the harbor is fantastic.,Sep 2022,September 2022,,All views are good.,
860927507,50,Peace at the Prince Waikiki,"Great stay! Loved my room with a view. Very quiet. Nice large window that you could open, Although kind of scary if children were in the room. The water closet had openings at the bottom and top of the door which was fine because I was along but had I been sharing that’s a little awkward. Coffee cafe in the lobby was tasty. Banana bread on point. Line was long by 8:00, but went quick. Everyone friendly and helpful. I enjoyed being able to request housekeeping when I knew I’d be out for several hours. My salmon from room service was delish. Pizza at the pool was yummy, but a bit pricey. Pool was beautiful, quiet, not too crowded. My stay was mostly during the week. Check-out was 12:00, helpful since my flight didn’t leave until 10 PM. I would definitely stay again!!!",Sep 2022,September 2022,Traveled solo,,
860866788,50,Wonderful Honeymoon! Highly recommend this hotel!,"Thank you Prince Waikiki for making our honeymoon on O’ahu absolutely wonderful! This is a hotel I highly recommend.    Cleanliness: 4.5/5    Very clean rooms, bedsheets, pillows, shower, surfaces, and bathrooms- and I’m a stickler!! Only .5 ding would be that one of the robes provided had hair all over it (so, I didn’t touch it). It was definitely off putting so I didn’t use that robe.    Location: 5/5  A little off the “strip” of Waikiki so it was nice and quiet but an EASY 20 minute walk to the main area of Waikiki when desired. Beautiful Kahanamoku Beach and Fort DeRussy Beach 5-10 minute walk. Also super close walk to yummy restaurants like Goofys, Aloha Kitchen, and Cream Pot (to name only a few)    Value: 5/5  A bit expensive, but considering what you get for that money, very worth it!    Service: 5/5  EVERYONE was SO NICE!! From the moment we arrived we were greeted with smiles! The hotel provided us with a complimentary Prosecco for our honeymoon and the valet greeted us and remembered us whenever we left the and arrived back at the hotel. We were given a cute tote on arrival which ended up being VERY helpful! Beautiful pool area, with wonderful views, strong drinks, and nice nightly entertainment (on certain days). Nice spa services! (We got the couples Lomi Lomi Massage)    Tip: definitely recommend splurging, especially for a special occasion, for a room on a higher floor. Beautiful views of the sunset, moon set, and Friday night fireworks!",Sep 2022,September 2022,Traveled as a couple,"If possible, especially on a special occasion, splurge for an room on a higher floor with an...",New Jersey
860848534,20,False advertising,Expressed my concerns about the layout of the room not being what i wanted. The shower was open with a curtain very different than the virtual tour on their site. Everytime anyone showered water was everywhere in the bathroom. I asked for a different room but they did not accommodate. They offer late check out but good luck.,Sep 2022,September 2022,Traveled with family,,
860634591,50,Prince Charming of a hotel,I loved everyting about my stay from the time I arrived until the time I checked out.  Everyone was helpful. Great Vewis. I was on the 22nd floor. I will stay here again…and would like to be on a HIGHER floor ;)….the gals that the pool bar were veryyyyyy nice…and the lady bartender ( I think Tammy) was ON point with my Lemon Drop!!!!!!!    I only wish the room had a balcony.    Thanks for making my vacation that just much better!    Thanks to Cindy and Teppai for great customer service.,Sep 2022,September 2022,,,
860593891,50,"Great staff, and hotel",We just wanted to say thank you for making our honeymoon a great one. The staff made our stay enjoyable. The hotel was clean and we felt comfortable. The were glad to see the new deck chairs during our stay as the old ones were looking worn out. Thanks again for a great stay. We would return and recommend Prince Waikiki!,Sep 2022,September 2022,,,
860481719,50,Very nice stay at the Prince,I flew over from Maui for a workshop at the Prince and had a very nice stay! Staff was wonderful. Housekeeping was super. Virtual conceirge checked in by text. Great no location. I’m staying again in two winks for. UH retreat! Looking forward to it!,Sep 2022,September 2022,Traveled on business,,"Kihei, Hawaii"
860478245,50,Paradise,"We stayed at the Prince for 11 nights and were very impressed, very clean rooms and so very quiet, no noise in hallways or noise from the street, only a quick 15 min walk into Waikiki beach, beautiful pools, with one being an infinity pool looking out over the marina and ocean, the only thing I didn’t like was the expensive bar prices around the pool.",Sep 2022,September 2022,Traveled as a couple,,
860462291,50,Great hotel,"Wonderful hotel, room was great, we had a couple small issues that the staff fixed immediately. Very competent and friendly staff, from housekeeping to the front desk to the restaurant staff to the valet, all were excellent.",Sep 2022,September 2022,Traveled on business,,
860449596,50,We loved our stay at the Prince Waikiki,This was our first trip to Hawaii and are glad we selected Prince Waikiki for our stay. The room was comfortable with great views of the marina and the beach. We were on the 26th floor and our views were fantastic. The floor to ceiling windows were a plus as you could see the views without obstructions. The hotel is located on the quieter side of Waikiki which for us was great. We could go to the busier side of Waikiki and return to our quiet less busy space. The hotel is also walking distance to the Ala Moana Mall and the Ala Moana Park. The staff was friendly and attentive. The hotel in general is beautiful. The pool area and infinity pool were great for watching the sunsets and the Friday evening fireworks. We would definitely stay here again....Mahalo!,Sep 2022,September 2022,,,
860422607,50,Anniversary trip,"This was our first trip to Hawaii, celebrating our 10th anniversary, and all I can say is: we can’t wait to come back and stay at Prince Waikiki again! Such an amazing experience! Everything was excellent!!",Sep 2022,September 2022,,,"Bothell, Washington"
860335858,50,"Awesome stay thanks to great staff, Ken and George",Ken at the front desk.  George with valet and luggage.    They made us feel like super special guests.  We just wish there were flower leis offers to guests upon their arrival and check in.    We elected to book our own transportation so we didn’t get the welcome leis and we’re pretty disappointed because that’s what we feel is an essential part of the Hawaiian experience.,Sep 2022,September 2022,,,"Fountain Valley, California"
860300076,50,Best best hotel for your vacation,"Love this hotel! Our flight arrived 9am in the morning and we were allowed early check in to our room. We requested 2 beds and we got it! Room was awesome, bed sheets are soft and smell nice. The infinity pool was such a highlight of our stay, all the staffs were super friendly, love this hotel and will be coming back soon!!",Sep 2022,September 2022,Traveled with family,,
860170964,50,Outstanding!,"Everything one would want in a Waikiki hotel. Plus, it was away from the hustle and bustle of the mass of other hotels. But, still close enough for a leisurely stroll to be right in the middle of the action.    Quiet, beautiful, exceptionally clean and an extremely attentive staff. Seriously, it’s the number one hotel for a reason. Stay there. You’ll be glad you did!",Sep 2022,September 2022,Traveled as a couple,,
860134862,20,The Disappointing Prince,"We stayed a total of 6 nights in their Premium Ocean View Suite. Every day we found something wrong. Day 1, toilet in the master bathroom kept running and the sink was not draining. We had to call the front desk to take care of these issues. Day 2, they forgot to leave us water. We had to call to get more delivered. Day 3, the blinds in the bedroom were not working. We had to call that in. Day 4, we ran out of coffee and cream and they forgot to replenish. We had to call that in. Day 5, we tried to use our dinner voucher, the hostess at 100 Sails said we needed to go back to the lobby to let them know we were going to use it. We left and went to have dinner somewhere else! Day 6, the front desk did not pick up the phone. We needed help with our luggage so, I had to walk down to the lobby, ask the employees to come up to the room to get our luggage and wait an extra 20 minutes for them to come down with it so we could make our way to the airport. They get one star for their valet attendants who were always helpful and another star for their location.",Sep 2022,September 2022,,Ocean view does not mean ocean front. Suite 3120 does not have a full view of the ocean.,"Monterey Park, California"
860132969,50,Great luxury hotel,"Wonderful room, clean, modern. The huge window with shades overlooking the ocean was a big plus! Also, loved the Bidet!    The dinner / breakfast buffet ($77 and $33/ person) was too pricey, so we didn’t try that. Also, 2 coffees and two pastries was $30 at the hotel coffee shop. Much better options within walking distance. (Coffee was ok, just not great.)    Would go here again and will recommend for friends and family.",Sep 2022,September 2022,Traveled as a couple,,
859996140,50,A Prince among princes,"This was my second visit to Prince Waikiki, and it exceeded my expectations. Again. The club floor and lounge is well-worth the value to enhance the experience. The views alone are spectacular. But the food and beverage service excels as well. If there is one nit pick: I wish the hotel would offer an allowance or coupon to club floor guests for use on the pool deck, at least for soft drinks. But it’s a small thing. Bottom line, though: if you’re going to Honolulu and want an upscale experience somewhat removed from the Vegas—atmosphere of Waikiki (but close by) Prince is a Prince of a deal!",Sep 2022,September 2022,Traveled as a couple,,"Portland, Oregon"
859930890,50,"Spacious, light room with stunning ocean view","I was on the 19 floor overlooking the marina and beyond that the open ocean. I left the blind half-open at night so that I would wake to the blue and pink hues of sunrise. The room and bathroom were spotless and spacious and there was a small desk that was excellent for working at my laptop. My room was on the corner of the building and there were a few noises that I put down to the lifts, traffic on the road and plumbing, these interrupted the silence but did not disturb me or keep me awake. I ate breakfast (eggs Florentine etc) at the Harbour Pub a short distance from the main door",Sep 2022,September 2022,Traveled on business,,"London, United Kingdom"
859915832,50,Awesome hotel,"Me and my husband stayed at Prince for our honeymoon. The hotel was great. Staffs were friendly and rooms were clean. And of course the view is just amazing. We had such a wonderful time using pool which is never crowded, we loved it. Would definitely stay here again if we come back to Oahu. Highly recommended for those wanted to be close to Waikiki beach but don’t want the crowd that comes with it. And it’s super close to ala Moana for those looking to shop. We",Sep 2022,September 2022,Traveled as a couple,,
859788645,50,"Great hotel, close to lots of surf...but not touristy","Wanted a hotel away from the hordes but with access to quality surf and central location. Hotel is very well run, with good service. Only downside is the fitness center is small and uninviting. I just ran around Ala Moana Park and Magic Island.",Sep 2022,September 2022,,,
859654590,50,Another amazing stay,I would 10/10 recommend this hotel every time. Every member of staff I’ve ever interacted with has been a genuine pleasure. They greet you and offer assistance without being asked. They’re genuinely friendly and engaging. The hotel is stunning and perfectly located so you don’t get all the crowds and noise from Waikiki but are close enough to walk right over. The rooms are beautiful and very clean. The views are amazing. I will stay here every trip. I can’t say enough good things about this hotel and it’s staff. Worth every penny. I’ve attached a shot of the sunset from our window (RM 1212).,Sep 2022,September 2022,Traveled with family,,
859651068,50,Superb spot,"Prince Waikiki is the perfect spot to unwind, slightly away from the crowds right across the road from the Marina, Kid-friendly pool, with one just for the Adults too, plus the staff at the Pool bard were incredible, your drink never runs out (unless you want it to!) The rooms have sliding windows to make up for no balconies which was a nice touch, Waikiki is a fairly busy spot but even so, it was quiet at night with windows closed in any case.",Sep 2022,September 2022,,,"Auckland Central, New Zealand"
859591667,50,Love our Stay at Prince Waikiki Hotel!,"Prince Waikikki is a grand hotel. The high ceiling lobby with air condition is wonderful after a hot day walking. The room is beautiful with harbor & ocean view and the floor to ceiling windows. It is ecstatic to wake up every morning with the view of ocean and surfers out there. We love the infinity pool with a beautiful harbor view. They had live music at the bar by the pool many nights during our stay. We had buffet dinner at 100 sail, it was fine.    There are many restaurants within walking distance. Walking to the beach is only 5 minutes. The hotel is very close to Alamo Ana shopping mall thus you have plenty to do around the area. The bus is only 1 or 2 blocks away. We use uber to downtown Waikiki and it is not expensive. I feel like a vacation at the Prince hotel because it is not too bustling like downtown Waikiki.    We played golf at Prince golf courses. The hotel provided free shuttle bus in the morning to the golf course which is 45 minutes away. Guests at the hotel get 20% off the green fee.    Overall it was a perfect 5 nights Hawaiian Holiday in Waikiki before our trip to Maui. We will definitely stay here and play golf at the Prince Waikiki again !",Sep 2022,August 2022,Traveled as a couple,Ocean view room,NYC
859542744,50,Lovely hotel,"We recently stayed in a Club room for 5 nights.    What we liked:    - the room and bathroom was lovely.  - the service at the hotel and in the club room was exceptional.  - loved the view from the room over Ala Moana beach and loved being able to open the windows to get fresh air  - luxurious towels and a well appointed bathroom  - club lounge was a nice feature which we used most days  - the shop downstairs has well priced drinks and snacks to take to your room    For some feedback and things to be aware of :-    - the location is a bit far from downtown Waikiki. It’s walkable (25 minutes in the heat) or a $10 Uber ride - not a deal breaker just to be aware of  - housekeeping was annoyingly late every single day. At about the time you might want to return to your room for a nap at 3pm. You really would expect a Club room would be serviced earlier than this.  - we didn’t really like the beer and wine at the club lounge. More options would be better. I probably wouldn’t return and pay for club access for this reason.  - Pools were full of screeching children. I had hoped for a more adults/luxurious experience. In fact 2 nights at the club lounge we had to endure tantrums from a young child who probably should have been removed by the parents and taken to their room.    All things considered, we enjoyed our stay, and may consider staying again - but not a done deal and would probably check out some other options.",Sep 2022,August 2022,Traveled as a couple,,"Port Macquarie, Australia"
859522698,50,Very convenience place.,The location of the hotel makes you go everywhere easily. Staff are extremely friendly and helpful. Pool is very nice. Housekeepers are doing their best job to keep the room tiny and clean. Some area needs a bit renovation in the room but total is a good experience.,Sep 2022,September 2022,Traveled as a couple,,"Melbourne, Australia"
859472892,50,Queens Hospital,Beautiful hotel and staff… you will be astonished at the time you enter the front door… the ambiance is so inviting and knowing you’re in great hands with the whole hotel staffing.. it’s worth every penny.. mahalo nui loa,Sep 2022,September 2022,Traveled on business,,"Honolulu, Hawaii"
859319774,50,Best hotel!,Perfect location and amazing view! 10/10 the customer services was top notch. I rally enjoyed my time staying here. Everywhere was so clean and plus the location was beyond perfect. Close to everything like international market so Uber wasn’t expensive,Sep 2022,September 2022,Traveled with friends,,
859266507,50,Amazing experience for the family,"From the moment we arrived to the Prince Waikiki we felt welcomed and throughout our trip well cared for by the staff. Beautiful and spacious rooms, amazing amenities and again the most accommodating hotel team.",Sep 2022,August 2022,,,
859265760,50,"Very Clean and Modern Hotel, TV sucks","Overall the stay was great! Loved the interior throughout lobby to rooms to pools and restaurants.    Only complaint is the TV, they connected this Enseo set top box and to turn on the tv and watch Netflix it’s so slow. It’s barely responsive. You can’t really browse on tv cuz it takes like 3 seconds to respond when you press a button. SOOO frustrating. Even older hotels have better tv systems.    But overall loved this hotel, housekeeping is rockstar. Hope to stay here again if we come to Waikiki. Just hope they get rid of those tv 📺 systems.",Sep 2022,September 2022,Traveled as a couple,,
859093929,50,Awesome Stay!,"We had a great experience during our stay of nine days. Staff were friendly and very attentive, and helpful. The property was awesome, high quality, good value for money and had all the amenities we wanted. Room service was great! Appetizers was a little pricy. Ocean and harbor views was exceptional! Waikiki beach and Fort Derussy Park within walking distance. We love this property, will definitely select one again when visiting Waikiki.",Sep 2022,August 2022,,,
