reviewid,rating,title,review,review_date,stay_date,trip_type,room_tip,origin
840574247,50,Honeymoon Photography Session with Pacific Dream Photography,Patricia took our pictures on our honeymoon while staying at the Montage at Kapalua Bay. She was extremely nice and personable and made taking pictures feel very natural! She had creative ideas for our shots and poses and captured sweet candid moments that we will be able to reflect on forever. Thank you Pacific Dream Photography for providing an amazing photographer and an unforgettable experience!,May 2022,May 2022,Traveled as a couple,,
837632499,50,Relaxing,"Beautiful spa facility. Spent the entire day enjoying the facilities- whirlpool with waterfall, infinity pool, relaxation room. Relaxing. Maui romance package was amazing! 30 minute coconut bath + 90 minute massage. Best massages ever!",May 2022,May 2022,Traveled as a couple,,
834537764,50,Superb all around,"The overall experience here surpasses any other 5* resort I've experienced - it's hard to imagine how it could be improved upon. The accomodations are top notch - tasteful & understated, well designed, spacious, with great lanais. The grounds are impeccable with no detail overlooked (though trash cans are so well hidden they're hard to find). The service & soft touches is what sets this property apart - proactive, personal, and helpful without being overbearing or too high-touch - the Montage staff gets it just right. The one time we asked for something, it was delivered to the room in minutes.    Breakfast @ cane & canoe was amazing and consistent.. Poke at lunch was delish though could have had 2 portions easily. Best massages of my life at the spa. Pools were picture-esque and service spot on. 12/10 would go back if we get the opportunity.",Apr 2022,December 2021,,,"Philadelphia, United States"
833859892,50,A worthy 5 star resort!,"Relaxing, Exclusive Resort! Stayed a week with my family inna 3 bedroom apartment facing the water. Well- maintained resort, professional, friendly staff who truly made our stay so pleasant. Service was what one can expect of a 5 star resort. Clean, well- run and don't miss out on the cultural activities offered. Children and adults alike will enjoy. The 2 cultural ambassadors, Hoku and Cilla... Thank you for your passion and sharing with us some history about Hawaii. We learned so much from them both. Ukelele, local vegetation, making our own orchid leis ans learning to Hula. Really... don't miss these enriching activities that are offered. We also enjoyed the clean and high- quality gym eqipment. Feeding the koi fish by the lobby at 8am was alwayz something fun to do.  Country Fries, sweet potato fries  and chicken tenders by the pool... tasty! Snorkelling equipment was functioning and well disinfected.  Overall, not disappointed with anything.",Apr 2022,April 2022,Traveled with family,Sign up for the cultural activities.,Switzerland
832992425,50,First class all the way,"Everything was outstanding. Rooms are incredible with a great view. Great swimming pools and pool attendants to help you find a chair and bring you towels. Also, they can bring food and drinks.    We ate in the restaurant which was excellent.    We were able to sit in on both the coconut and weaving demonstrations, and he did an amazing job in both.",Mar 2022,January 2022,,,"Glade Spring, Virginia"
830143236,20,No treally an ocean view,"The Montage has several categories of room. The most expensive one bedroom is the 1 Bedroom Premier Ocean View Residence. They claim  ""The first thing you see when stepping into this tranquil retreat is the sparkling blue ocean."" They charge 2-4 thousand a night for this. We checked in and it was really a pool view room with the ocean In the distance. There is no tranquility, unless you like to hear amplified music in your bedroom with the windows closed and children screaming at the pool. You can sort of see the ocean, if you look past the lawn, the other buildings, the pool, the bar and the trees.    After complaining, we were moved to another room and told that NONE OF THE ONE BEDROOM ROOMS WERE CLOSE TO THE OCEAN. ALL HAVE A SIMILAR VIEW OF THE OCEAN, BUT THE FIRST THING YOU SEE AND HEAR IS NOT THE OCEAN. the photo shows views from our first room we declined and the second we settled for.    Other than the view, the room is nice. Check in was easy, valet great, staff trying to accommodate, but they didn't create the deceptive web site.",Mar 2022,November 2021,,The Ritz Carlton is nicer,New York
830059283,40,Great experience,We had great family pictures with Travis to remember our wonderful Hawaiian memories. We took pictures with different backgrounds and ended with the sunset at the beach. Definitely recommend this photo session!,Mar 2022,March 2022,Traveled with family,,
829164497,50,Simply Paradise,Beautiful property. Wonderful staff and hospitality. I would not hesitate on staying at another Montage property.    Our photography session was incredible…Travis and Patricia from Pacific dream photography were wonderful. Our vacation was memorialized perfectly. Highly recommend you set up your appointment if you are going to visit this property…they are the best!,Feb 2022,February 2022,Traveled with family,,"Berkeley, California"
829161666,50,Photography experience,My husband and I just celebrated our anniversary in Maui. Pacific Dreams photography was very responsive on such short notice and was available to book us during our trip. Patricia the manager was very attentive and easy to communicate with during our stay. Travis was our photographer and captured our special Maui anniversary beautifully. It was such a great experience. We highly recommend Pacific dreams photography for any occasion.,Feb 2022,February 2022,Traveled as a couple,,
827064621,50,Magical Place,"This place is magical. There is no other way to describe it. The grounds are beautifully manicured. The food on all restaurants was amazing. We hired the private chef Riko for an evening tasting menu and that was one of the highlights. While there, we did have to experience limited menu however, there was enough restaurants int he surroundings to offset the lack of food options. This wasn't the case for dinner. The pools are amazing with a variety of levels. Service was amazing as well. Wether on the pool or the restaurants, service was impeccable. I also enjoyed whale watching right from the pool deck. Loved the place and highly recommend visiting. I pray the good Lord gives us the opportunity to return again. Also, take the tours. They are worth it.",Feb 2022,January 2022,Traveled on business,,"Charleston, South Carolina"
825623527,50,Amazing! Can’t wait to go back!,"What an incredible place! My family had the best time and we can’t wait for our next visit! Working with Ayami from concierge- everything was perfect before we even arrived on island. She set up our vacation for success, helping with planning and making reservations. Once at the resort, the staff could not have been better! The restaurants, the pool, Paintbox and especially housekeeping all did an incredible job making our vacation awesome! Highly recommend Pacific Dream Photography who captured awesome photos of our family, ensuring the memories from this trip will last forever. What a special place! We can’t wait to go back!",Jan 2022,January 2022,,,
825144974,50,Wonderful holiday stay at the Montage Kapalua Bay,"We had a fantastic stay at this gorgeous property in December. Our stunning room offered views of the ocean and one favorite past time was spotting whales from our hotel room. We enjoyed swimming and snorkeling in pristine Kapalua Bay (with turtles) and hiking the nearby trails. We loved the beautiful amenities and most of all the first class service we experienced during our stay. Everyone we encountered from the front desk to the restaurant staff was extremely helpful and went above and beyond to make our stay memorable. The food at Cane and Canoe was delicious. We especially enjoyed the well appointed spa, the excellent massage therapist made the massage a highlight. Thank you for an amazing time, we will definitely be back!",Jan 2022,December 2021,,,
820730415,50,"Beautiful property, Comfortable Room, Great Service","My family and I had a wonderful stay! The Montage is well located on a gorgeous bluff adjacent to Kapalua Bay, and the views and scenery are stunning. The grounds are well manicured, and we really enjoyed the pool and outdoor spaces.    We also really enjoyed lounging, swimming, and snorkeling at Kapalua Bay. The bay sometimes experiences waves/choppiness due to the swell that comes from the North during the winter, but we had a few days of good snorkeling!!    As expected from a Montage, we received exceptional service from everyone we encountered, and breakfast was great every morning.    Highly recommend the Montage in Maui! We wasted one day of our vacation by going to Lanai and attempting to have lunch at the Four Seasons there, and we had such a terrible experience that we couldn’t wait to return to the Montage. No comparison. Thanks to the whole Montage team — we’ll be back",Dec 2021,December 2021,Traveled with family,,
820369215,20,Complete disappointment!!,"We have been wanting to stay here for the last few years, due to COVID had to cancel twice. We came with family week of Thanksgiving and stayed in Wailea where we normally stay. Then came here after all the kids left. The valet is so helpful & friendly! The property absolutely beautiful and room so nice especially the large lanai!    All the housekeeping go out of their way to help and were a blessing! Our bed wasn’t de-feathered as my husband has allergy. So we had to call for that. Requested an HDMI cable and waited about 45 mins and finally had to call again to receive it.    Dined at Cane & Canoe, asked for a wine list and after sitting there for 30 mins had to ask again and still had to wait. We had to wait over 30 mins for our server to even come to our table and this was early and not even busy. Told the server ‘Chris’ my husband has garlic allergy and twice brought out food with garlic. I say Chris as we weren’t sure if it was Chris. We were told when we sat down Chris would be our server but he did not introduce himself. He never really came back to our table to check on us and had to track him down to get the food remade. He truly didn’t seem to care at all. The food was mediocre at best and disappointing.    We usually stay at Four Seasons Maui which is a true 5-star hotel all around with impeccable service and food where will be returning in the future. I’m so sad as this hotel has so much potential and is just an absolutely beautiful property with the best rooms & lanais on the island! This is not the Montage level of service I’ve had at their other hotels.",Nov 2021,November 2021,Traveled as a couple,,"Boca Raton, Florida"
820238432,50,Wonderful Thanksgiving Break,"We spent a week at the Montage for Thanksgiving break and I cannot say enough good things about it. The location is incredible, the room was amazing and the facilities were all perfect. The employees were all kind and helpful. We had our 3 children with us and they all truly enjoyed the Montage as well. Thank you for a wonderful stay!",Nov 2021,November 2021,,,"Newtown, Pennsylvania"
818008428,50,Amazing View. Amazing Care. Amazing Everything!,"We stayed in the Molokai wing on the third floor. Every time I walked in and saw the view, I wanted to cry. It was just breathtaking. I wanted to cry more when we had to leave. The lanai is the highlight. It just let me relax completely. Feet up, read, and watch the boats go by. I felt like Otis Redding, sitting on the dock of the bay. The inside was far nicer than our house. I think we need to hire a designer! Each of our kids had their own room, and all but one bedroom had a stunning ocean view. Our son had to settle for the mountain view. Fast internet. Top quality food. The downstairs guests had an actual luau one night.    Then there's the swimming pools, which are gorgeous. The waterfall is like a massage. I worked with my wife, giving swimming lessons. I hear the spa is nice, but I'm not much for that. Food? The onsite restaurant has a fantastic dinner, but there are probably 10 restaurants in either walking distance or a quick drive away, given by the bell desk. They have Cadillacs.    We took so many walks, I actually lost weight while in Maui. There's an old golf course that has overgrown and turned into an amazing hike. The longest walk I did was about 8 miles, and the views from up on the mountain are gorgeous. There's a duck pond where all the locals take their dogs.    Best of all is the ocean. The sunsets over the water are divine. There is also a beach down below that has tons of sea turtles.    I cannot recommend Montage Kapalua any more!",Nov 2021,April 2021,,We loved the Molokai wing!,"Fremont, California"
815611759,50,“Outstanding Service” Employees,"My husband and I recently traveled to Maui with our daughter’s family, spending a week at the Montage. We have been to Napili and Kapalua many times, but this was our first actual stay there. We took a van from the airport, stayed a week in a condominium there, and did not even rent a car. Except for a trip to the market, we were at the resort the entire week, and had a relaxing “blast”. Of course, the resort is absolutely gorgeous, and the condo was great. But the outstanding feature of our stay was the warmth of the employees. Upon arrival, we were welcomed with enthusiasm, escorted to our condo, and offered a ride for the market. (We had placed a market order to be delivered in a day or so. Nice option!) A sign on the door from “Paint Box” welcomed the children. We ordered room service for appetizers and dinner that night, and the service was impeccable. Jamie even helped us with the tv when she arrived. Poolside service was also great. Beth and other very friendly servers took good care of us. All the employees at the towel bar were very helpful, even locating noodles for little pool chairs we had brought over for the kids. Kody and Taylor were among the great pool staff that helped us make every day enjoyable. The Cultural Ambassadors provided unique experiences for the children, including interesting facts, plant weaving and ukulele lessons. The Paintbox staff was very creative and helpful and provided fun activities for the kids indoors and on the beach. Going to the beach is always at the top of my list. I have to say that the Beach Crew went above and beyond to make our time at the beach fun and comfortable. They made sure we had everything we needed for sand and water fun. Thank you to Gabriel, Riley, David and Ricky. You made us feel so welcome every day! It was a dreamy week, thanks to all of you there…I just wish I had made sure to get every name!",Oct 2021,October 2021,,,"Fullerton, California"
814201402,50,Luxury at its finest,"I have just returned from a 11 day 10 night stay at the Montage Resort at Kapalua Bay. In a word it was ""perfection""! The rooms themselves were outstanding. Fully equipped kitchen with high end appliances such as sub zero refrigerators, top of the line range and oven (did not use though). Dishwasher, washer and dryers and comfortable furniture through out. A fantastic balcony overlooking Kapalua Bay was such a wonderful treat!    The buildings and grounds were also first class. Pool was as nice as you will find anywhere, and it overlooked the bay, which made it such a beautiful experience.    There was a very clean and large beach adjacent to the property which had chair and snorkeling services. We saw all kinds of tropical fish and sea turtles. HUGE sea turtles!    All of these amenities are terrific, but if you don't have first class service, then its all for not! I can say from the moment we arrived, with a receptionist waiting for us in the lobby and greeted us by name to the time we left, everyone we encountered from the staff was professional, genuinely gracious and pleasant. No, is not part of their vocabulary and they tried so hard to make every experience outstanding.    We used all of their restaurants and drinking establishments. Food was expensive but very good. I would say the only drawback with these offerings were that the alcohol prices were exorbitant, compared to their peer establishments, as we visited many on the island.    Overall and exceptional experience and one that I would highly recommend to a family or group that is looking for a luxury experience.",Oct 2021,October 2021,,"Ocean views are abundant, and a must for this hotel. The sun sets are breathtaking","Boston, Massachusetts"
813920613,50,A Wonderful Stay,"Our party of 6 (me, my wife, our two kids, and two grandparents) just got back from an incredible 8-night stay at Montage Kapalua. My wife and I had stayed there for our honeymoon 5 years ago, and it was just as magical as we remembered.    The location and grounds of this hotel are stunning. We hardly ventured off the property during our entire stay, and never got bored of the multi-leveled, waterfall-filled pool, and the turquoise waters and great snorkeling of nearby Kapalua Bay beach.    I have to give to special shout out to our concierge, Ayami, who helped us with every aspect of our stay and was always super helpful and responsive. Ayami arranged for a car and driver from and to the airport, booked all of our reservations at the restaurant on the property (Cane & Canoe), arranged to have groceries delivered to our room upon our arrival, and made sure we had every baby-related item we needed waiting for us in our room when we arrived.    All of the staff at the hotel were incredibly warm and friendly (the valets, the servers at Cane & Canoe-shout out to Guy, who take great care of us-the servers at the pool, the housekeeping staff, the guys working the beach shack (where you can rent snorkel gear, paddle boards, etc.). The only area that was inconsistent and needs improvement is the staff at the towel stand at the pool--sometimes we were greeted and immediately offered towels and chair set ups when we got to the pool, other times we were just handed towels, but not offered chair set ups, and other times still we were ignored and just grabbed towels and chair set up ourselves.    This is a great hotel for families. Having a washer/dryer in each residence was invaluable. It's also great to have a full kitchen in each residence. We cooked most mornings and nights, since sitting at a restaurant with a 4-year-old and 1-year-old is not very fun!    We were at the Montage in the beginning of October, and the weather was just about perfect. Sunny every day, with some clouds, and light rain here and there. If was pretty breezy every day, which I think is the norm for Kapalua. We didn't mind the wind-it actually helped cool us down from the warn sun.    We had a 2-bedroom ""Garden View"" residence, but were pleasantly surprised to find out that our room in fact had a great view of the ocean! We were in room 3203. It was great being on the ground level. Our kids loved being able to run out the living room and into the grassy garden areas of the hotel.    Overall, I highly recommend this hotel and look forward to when we can visit again!",Oct 2021,October 2021,,,"Los Angeles, California"
812635614,50,Amazing Service,I want to give a HUGE thank you to Elizabeth from room reservations. She spend at least an hour today helping me modify my room reservation to accommodate my family and me. I cannot thank her and her manager enough for working with our changes and making this trip happen for us! Thank you both for the amazing service and hospitality you provided me. We look forward to our stay!,Oct 2021,October 2021,Traveled with family,,
811926883,50,stopped in for lunch buy the pool,"did a stop in to grab lunch by the pools. the nachos were great, service was right on and the view of course is to die for. did not ask for vaccination cards, masks were needed when walking around. would go back again for sure",Sep 2021,September 2021,,,"Ladera Ranch, California"
808174641,50,Amazing resort,"Stayed for ten days. Beautiful hotel. Large 3 bedroom with kitchen with amazing views of the ocean . Great pool and right next to the best beach in Kapalua! We played golf at the Kapalua Bay course and the plantation courses, both were amazing! We will stay again.",Sep 2021,September 2021,Traveled as a couple,,"Scottsdale, Arizona"
808160179,50,Absolutely incredible!,"I rarely write reviews of any kind. However, considering some of the recent posts in Trip Advisor and the nature of out experience at the Montage, I felt it would be important to draft this one commentary.  We were very reluctant to go to Hawaii. The COVID 19 pandemic certainly concerned us in general and the previous reports of short staffing , long lines and busy crowds almost led to our cancelling our trip. That being said, we had not travelled in a long time and planned on a very low key, low crowd vacation. Therefore, we took the leap and went.  Our stay at the Montage was superb! Certainly one of the best experiences we have had staying at any resort anywhere.  The first view of the ocean from the Montage main reception area should be your first Instagrammable moment. It was breathtaking !  We stayed at a two bedroom ocean view residence and the view of Lanai island was spectacular. There was plenty of room for our family of 4 and we made sure to allocate a part of each day to enjoy reading or just relaxing on our porch.  Food at the resort was amazing. I expected standard resort food, but the breakfast at Cane and Canoe was ridiculously good. I highly recommend the French Toast or the Pancakes for those of a sweet tooth persuasion. The Energy Bowl and the Oats are great if your are seeking healthier fare. We also had a dinner at Cane and Canoe and this was equally good and filling. Prepare for larger portions than you may anticipate when ordering. Strongly recommend the Brussel sprouts.  We had sushi at the Hideaway and it was as good or better than some of the take out we had ( e.g., Miso Phat ).  Fries and drinks by the pool were delicious and, suffice to say, he had them repeatedly.  Kudos to a lot of the servers. To name a few, Chris, Lindsey, Beth, Karen G and Melissa.  Housekeeping was incredibly accommodating. We actually requested changes in housekeeping times twice and were promptly attended to in both instances.  The swimming pool is beautiful and we did not feel crowded upon. It is true that our week was not a summer peak week and we may have had a more difficult time with chairs and such if we had gone during a different week. We heard a lot of talk about the infinity pools at the Andaz at Wailea and did stay there for one night. The Montage pools are way prettier.  Kapalua Beach is small but snorkeling is great! I barely went into the water and saw 6 or 7 varieties of fish. My son and his girlfriend saw two turtles lazily swimming around at dusk. They were non stop excited about it for the subsequent two hours.  Valets were great. When I turned in my rental car ( and a miracle it was to get one ) , I did not receive a slip. I asked how they would know which car was mine and the valet said that was not problem. And it was not. We went out a few times, and, each time, the car was available without any difficulty.  If you have children, the valets allow you to feed the koi fish in the entrance pond. Great fun!  The spa was beautiful and very peaceful. The therapists were very friendly and we all had a great experience as well.  Make sure to visit the nearby Dragon's Teeth close to the Ritz Carlton Kapalua. Short trip, great rewards, beautiful pictures. The valets took us and fetched us in the hotel vehicle and it was so easy! Parking lot at the trailhead is limited.  As to eating out, we tried Joey's Kitchen ( great! - garlic chicken major hit all around ) and Miso Phat ( not for the sushi purists or faint of heart ).  In summary, one of the best stays of our lives.  As a last remark, we made sure to acknowledge and thank everybody in the staff for their kindness and attention during this riling times. We were never shown anything other than true Hawaiian hospitality.  We would stay there again in a heartbeat.  -  PS. Thanks to Jared, Gerry and other members of the front desk/concierge team and to so many other people that made this a one of a kind stay.",Sep 2021,August 2021,,,
807380430,50,Montage and Kiha,I have traveled the world and this is best resort I have ever been to. Kiha might be one the best employee I have experienced. He happinesses with my kids as well as the tattoo via markers were such a home run,Aug 2021,August 2021,Traveled with family,,
805206578,40,Very nice hotel,"The hotel is beautiful!! Amenities abre great, beautiful pool and the best sunsets ever!!!  Something very odd happened to us, some of the staff was very nice , and some people of the staff was very rude, in cane and canoe restaurant the hostess was very rude, also the waiter!! Also one of the guys of the valet was very rude!!  The food was good, but the best part was the rooms, we had a 3 bedroom room with kitchen and beautiful view!!  They need a little bit of hospitality lessons!!  Other that that the hotel is very good!!",Aug 2021,August 2021,Traveled with family,,"Miami, Florida"
797846965,30,Skip Maui,"The property is beautiful but the service is average at best. I learned that staff keeps quitting including managers and it showed on the property. Garbage that was put there by housekeeping was left by our front door two nights in a row, the phone was not answered several times when we called for a variety of services and there were little to no dining options at the hotel and nearby. The closest beach is manned by ""The Beach Shack"" a privately owned operation that must charge the Montage for services provided to their guests. Their service is equally subpar and we were unable to get chairs one day and another day yelled (actually) for moving a chair. It was comical but certainly not five star. The people of Maui, and by extension the staff at the Montage, are not ready for visitors. Montage corporate should take a close look at this property. Their staff needs help and a daily walk on the property would show the many problems. We spent some time on the Big Island at the Four Seasons, Hualalai and it was exemplary. Go there instead. Check out USAToday July 11 article to get a sense of things in Maui right now, 'We get cussed at everyday:Maui tourist surge.'",Jul 2021,July 2021,,,
