reviewid,rating,title,review,review_date,stay_date,trip_type,room_tip,origin
852758697,50,Simply wonderful - Deluxe Ocean View Rooms,"Honestly - one of the best hotels we have ever stayed in. Staff and service was top notch from everyone we came across. Room was lovely, with a small kitchen area with fridge, dishwasher, washer/drier, living room and good size balcony. Bathroom had separate shower cubicle, 2 sinks and room to boot.  Only grumble would be that the beds are only double beds size, would have been cherry on top if they had been larger, but this is minor grumble.  Location wise is good, it's peaceful, but not out of it.  We only ate in the Italian restaurant on site as we have young children and this one more catered to them, it was nice food, but we preferred getting out and trying other places.  All in all would not hesitate to recommend.  side note - Tommy Bahamas across the road is wonderful place for dinner or drinks.",Aug 2022,July 2022,,,"Kent, United Kingdom"
848993522,50,June 2022 Trip to Honolulu,"My husband and I were in town for a wedding. We have previously stayed at the Ritz Carlton and other hotels on Oahu and keep finding ourselves returning to this property more and more as of late. From the valet, to the front desk to the housekeeping, to making our room reservation (thank you Regan!!) everyone was very welcoming. This location specifically finds the perfect balance of making you feel at home and welcome (spirit of Aloha!) but still the privacy and elegance of making you feel like you’re on vacation at the Ritz.    When we arrived we had a delicious amenity item (cheese and wine!) that was a perfect tone to start to our vacation. The property as a whole and our rooms were well kept and beautiful just as they were in our previous stays.    Looking forward to our next stay!",Jul 2022,June 2022,,,
847272023,20,probably will not go back again,"We chose Ritz because they had in-suite laundry. We stayed in 1 br suite. After unpacking everything and put our baby to sleep at night, I tried to close the door between the bedroom and livingroom, and made a really loud squeeze sound and door didnt even close properly. The sound was very loud and baby woke up, so we could not use the door at all throughout the stay. Floor was bid dusty when we checked in, and lots of stain on carpets, and couch was also dirty. Overall, the room quality did not meet the Ritz's quality. Location is convenient for shopping, but bit far from the beach.",Jul 2022,June 2022,,,"New York City, New York"
844949461,50,Fantastic hotel,"We just returned from Hawaii. I went my my 2 teenage sons. We spent 3 nights at the Ritz and returned after a cruise for one more. It’s a beautiful hotel very close to the beach and many shops and restaurants. Staff greeted us when we arrived with leis and were so friendly. Our room was perfect and we had complimentary upgrades each time. Room had a kitchen, washer and dryer. Staff arranged for a rental car which was a quick walk from hotel. They also arranged a cab to the airport as we were leaving very early in the morning. Cab was about half of what an Uber would have cost. Will definitely stay there again!",Jun 2022,June 2022,Traveled with family,,
842591823,50,Beyond my highest of expectations!,"Wow. Where to start with a review of this wonderful hotel. Probably the best hotel experience I have ever had and I have stayed in so many hotels!    The arrival experience ✅  The Check in / out ✅  Amazingly friendly, helpful and professional staff everywhere ✅  Modern, fresh and well maintained premises ✅  Great pool area and service ✅  Great food options ✅  Housekeeping ✅  Concierge ✅😎    Will definitely be staying here again.    The hotel itself is awesome but the staff take it to a whole new level and if I was managing this hotel I would be absolutely wrapped with all of the staff and the work they do!!! 👍    This hotel is not on the beach but it’s only a very short walk to the beach and it makes up for that minor item in so many other ways!    Definitely worth it!!!!",Jun 2022,June 2022,Traveled as a couple,,
842441463,50,Checks all the boxes,"Wonderful stay overall. Great room with washer/dryer and kitchen. Perfect for families. We love our balcony with the view of the ocean. Pools are nice and not too crowded. Richard at the pool is outstanding. Short walk to beaches, shopping, and restaurants.    We have experienced long wait a few times for breakfast and valet. So plan accordingly for waiting. Staff are lovely and very helpful. We would definitely come back!!!",Jun 2022,June 2022,Traveled with family,Breakfast wait time is usually long,
840893980,50,Great service & team at the Ritz,"Wonderful visit. Clean, sanitized site. We went as a couple and felt there were good separated areas for adults and families to enjoy their unique experiences. The Residences are ideal for quieter stays, it’s further from the more crowded areas of Waikiki but all walking distance.    Keep in mind this is not a resort so you can’t expect food around the clock, and casual dining. Most dining is higher end but good if you want to be low key and still have an experience. There’s a market and coffee shop downstairs for snacks and convenience items.    We were lucky to meet Kea who checked us in and provided us a personal list of his recommendations during our stay. We also had a wonderful experience with David, an engineer who had to visit us 3(!) times to help us with a basic repair and had it fixed for us in no time. It’s an investment stay but well worth it for the service you will receive.",May 2022,June 2022,Traveled as a couple,"Valet parking only. Room service only open until ~9pm, so plan accordingly as the city’s...","Boston, Massachusetts"
840727541,50,Fabulous hotel! Service was stellar!,"We loved our stay here! The room was terrific! It was quite large with a nice roomy balcony. Nice amenities too! We had a nice size frig with freezer plus a wine cooler. Also had a stovetop and microwave plus a small washer and dryer. We had an upgraded room so not all would necessarily have these but I suspect many do. Pool area was excellent! One thing is you want to be on as high a floor as possible for ocean views. We were on the 29th floor which was great. The public areas are rather limited such as the lobby and such. It’s a couple of blocks to the beach but otherwise in a great location. Really nice restaurants on site. Service was an A+, really outstanding in every way. Highly recommend and will definitely stay at the Ritz again! We loved it!",May 2022,May 2022,,"High floor, at least 25 or higher","Palm Desert, California"
835913752,40,Concierge RED ALERT!,"Overall, very good. The service at the restaurants, the housekeeping and the valet were excellent. The concierge is broken, terribly terribly broken and enough to have us question whether we would return. All staff are polite and well intended. The concierge is not staffed according to needs however nor well managed. They are positioned in a terrible location. They were NEVER available when calling. They always had to return a call. There are only 2 people on for an entire hotel at full capacity and they manage the phones at the same time. If on the phone, they completely ignore guests standing at the desk who can wait 15 minutes or more to get attention. HELLO? This is the Ritz Carlton...at least I thought. There were no communications of confirmations of reservations made. There were no directions or address info provided for reservations made. We spent additional $ on excursions and every single thing required a connect with concierge who was NEVER AVAILABLE. I believe they mean well but this was absolute failure and unacceptable.",Apr 2022,April 2022,,,
834329531,40,Excellent Hotel and Staff but Limited Amenities,"Just returned from a 6 day/5 night stay and just about everything was great. Staff was friendly and helpful. The resort was immaculate and the views were incredible.    We were upgraded to a ocean/city corner suite and both the room and the views were incredible. Housekeeping did a great job and having a washer/dryer in unit was incredible.    The property is a small distance from Waikiki Beach and thus you do not get that ""beachfront property"" feel, for better or worse. It is also in the outer areas of the resort zone, which was great for us both as to the noise and accessibility (i.e. no crowds or traffic).    The only issue was that the property was relatively limited as far as amenities especially for a family. The family pools were relatively small and there were no real activities for the kids outside of the pool.    There were two restaurants on site, both of which were fairly expensive ($20 to $40 per entree) and limited in their offerings. The Dean and Deluca and the Island Market were fantastic. The Market is open to 11 p.m., which is fantastic considering everything else seems to close at 9 p.m.    Overall, the stay was incredible and enjoyable. 4.5 out 5 stars.",Apr 2022,April 2022,,,"Orange County, CA"
833310572,50,Everything Done Right,We had a junior suite with a balcony overlooking the park and Waikiki Beach. The hotel's location is ideal. Just off the Waikiki strip but easy walking distance to everything.    The room was great and the staff very accommodating. It is NOT inexpensive but well worth the cost. The rooms are each individually owned (like condos) but managed and serviced by Ritz Carlton as a hotel.    Everything is clean and in good condition. The room was serviced daily. The adult pool area was a bit small compared to the family pool area but adequate. The pool staff were exceptional as were the front desk staff.,Apr 2022,February 2022,,Ask for a high floor with a view of the beach,"Houston, Texas"
833002729,50,"Location, Service, Space and view - Ritz Residences offers it all","Few days before our trip the concierge contacted us to assist with our stay. That was the start of the service that follows - 5* service from start to end, friendly helpful and kind, We loved the space in the apartment, fabulous mattress, great bathroom and having the washer /dryer and small kitchenette was perfect. Fabulous sea views of the whole Waikiki bay. Walking distance to the beach, shops, restaurants and best was to have Deane and Duluca shop in the building for coffee and snacks. Highly recommend this and it made our first trip to Honolulu a very wonderful experience.",Mar 2022,March 2022,,high floor,"Hong Kong, China"
832661054,50,Unbelievable from start to finish,"Not having traveled for these past two years, and having went all out on this hotel, cost-wise, expectations were very high; they were met, and exceeded at every turn. From the emails asking about us and our needs that arrived in my inbox several weeks prior to the vacation, to the honestly perfect customer service - from housekeeping to concierge to valet to pool attendants - this hotel was a vacation unto itself. Quiet yet close to everything in Waikiki, with a full kitchen and a huge lanai (balcony), I cannot imagine staying anywhere else if - no, when - we return to Hawaii. Wow. Thank you to everyone that made the Martin family feel so very special this past week.",Mar 2022,March 2022,Traveled with family,,
830872572,50,Honolulu City Stay,"My partner and I visited the Ritz-Carlton for 5 nights and found the staff very friendly, the hotel was modern and the rooms were incredible.    The amenities (pool, gym) were as advertised and available at ease throughout the stay.    The hotel is well located for shopping, dining and the beach.    Fortunately the hotel upgraded us and we were very happy with our room.    Would highly recommend for a stay in Honolulu.",Mar 2022,March 2022,Traveled as a couple,,"Sydney, Australia"
830385440,50,"Incredible Hotel, Incredible Staff, Amazing!","This hotel was nothing short of fantastic. In terms of location, it's about a quarter/half-mile from the beach but it's extremely accessible. There are tons of restaurants nearby, and the restaurants within the hotel are truly next level. La Vie was especially amazing.    Some of the incredible staff that helped us were Ocean, Christopher, and Naoko but truly, ALL of the staff was kind/informed/friendly.    We stayed in the Deluxe Ocean View room and the views were incomparable. Truly breathtaking. It was our anniversary, and they provided us special surprise gifts for that only enhanced the experience.    This is truly a luxury experience that lives up to the Ritz name.",Mar 2022,March 2022,,,
826502472,50,Nicest hotel on Waikiki beach,"Stayed in January for a 6 day family vacation. The Ritz residences was great for what we needed. Perfect location, accommodations and impeccable service. While not on the beach, it's only a 5 minute easy walk. Our suite was on the 19th floor with a perfect view of the ocean. The kitchen was great to store food and drinks in the refrigerator as well as being able to warm up food and take-out. The hotel is immaculately kept, the pool is beautiful and the poolside service is amazing. The concierge and front desk helped us with everything that we needed accommodating all our ""special requests"" without batting an eyelash. While they were mostly full, It never seemed crazy and felt like we had the hotel and pool to ourselves. I would definitely stay here again when I come back to Honolulu.",Feb 2022,January 2022,,"Ask for a high floor, don't expect any upgrades or free breakfasts","West Orange, New Jersey"
826380474,40,"The Best Hotel in Waikiki, But It Still Misses The Mark","I am a Marriott Bonvoy Titanium and choosing a Marriott property in Honolulu was no easy task. Each one had its pros and cons, and since this was a special stay for my birthday, I decided to choose the most luxe hotel.    Arriving at the Ritz was easy and breezy, with a friendly valet and very kind agent at reception. From the moment we were given our lei until we got up to our room, everything went smoothly. They were kind enough to upgrade us to a grand ocean view room. The views were great! Unfortunately, the hotel isn't that close to the water, so it's also a lot of rooftop views, but we really appreciated the larger room and balcony space. The room was very luxe, with comfortable linens, Asprey toiletries, a huge shower and we had wonderful housekeeping staff. I was very surprised to see that the area rug in the living room was immensely stained. It was also frustrating not to have enough outlets by the bed. We had to unplug the lamps to charge our devices.    This hotel is great, but incredibly overpriced. For the two of us, breakfast each day came to over $100. I know this is the Ritz, and I know Hawaii is expensive, but the pricing made no sense; especially because the food wasn't anything better than any other property. The restaurant and pool staff were wonderful - I was really impressed when the pool attendants remembered my name. There are two pools at this hotel - an adult's pool and a children's pool. Neither was crowded. We never had trouble getting loungers for two. A quiet pool area was one of the main reasons I chose this hotel. There is also a spa, which we tried to use but it was completely booked, and a decent fitness center.    The location of this hotel perfectly fit our needs. It is literally on the main strip of Waikiki, which is what we wanted. Dinners and shopping were a 5 minute walk. This hotel is probably not for those who want easy beach access, however.    Would I stay at this Ritz again? Maybe. But I am more intrigued to try the other Marriott properties in the area first.",Jan 2022,January 2022,,,"Seattle, Washington"
826220081,50,Family of 3 winter vacation,"Amazing; from check-in to the room, house keeping, the teams that manage the pools and restaurants to check-out. We all thoroughly enjoyed our stay here. The location is great as it as the start of the shopping strip so it is less busy than the core (keep in mind this is still a major city so there sill be noise all throughout the day). We had breakfast in our room every morning using the in-suite kitchen. This allowed us to start the day off with a meal on our balcony while we discussed the events for the rest of the day. The fridge in our deluxe ocean view room was larger than expected so we made a few trips to food land to pick up some essentials (eggs, milk, water, OJ, cold cuts, fruit etc) and we had lots of room to keep them fresh. My 12 year old also appreciated the fact that there was a large open grassy park nearby where we could go each day and bump around the volleyball without any concerns of people or car traffic. Just beyond the park is a small strip of beach that was a great alternative to the busier/farther Waikiki beach. We spent most of our time staying close to hotel but when we did venture off in our rental car (North Short, Diamond Head and Pearly Harbour), everything was easy to navigate to from the hotel. We appreciate the courtesy and level of service from everyone from the Ritz Carlton Residence. A special thank you to Mary Jane Stancil as well for her correspondence prior to our arrival to get us set-up!    Mahalo and hope to be back again in 2023!",Jan 2022,January 2022,,,"Oakville, Canada"
822851309,50,A Birthday to Remember,"From the booking process, valet, spa, concierge, pool attendant, to the housekeeping we had excellent service and an even better experience. Location, location, location. First time staying at this property (have stayed at multiple locations on Kalakaua Ave) this property is awesome for two reasons (1) it is located right near the start of Kalakaua avenue so you are within walking distance to all the hustle-bustle. (2) because it is at the beginning you are not constantly in the hoards of people walking up and down (i.e. the pain of driving in and out of the moana surfrider valet). Service - 5 starts all around. The valet, check-in, spa, all greeted me happy birthday (a small detail, but really makes you feel special!). Overall this hotel is the best I've stayed at in Waikki, not only for amenities, location, but the truly outstanding service we had during our stay. Cannot wait to come back!",Dec 2021,December 2021,,Grand Ocean View Room is truly worth it!,"Los Angeles, California"
822695877,50,A wonderful Grand Suite stay with truly impressive service and Ambassador recognition,"Our 6 night stay at the Ritz-Carlton Residences Waikiki Beach this last week was very comfortable and with a very impressive level of luxury service and elite recognition. Barring our first suite’s air conditioning issues that were very quickly and adeptly handled, plus a few minor maintenance issues, we really had a great stay.  #ritzcarltonresidences #ritzcarlton #waikiki #honolulu #oahu #hawaii    We’d booked (in June) the highest category one bedroom Grand Suite so we wouldn’t have to worry about upgrades so close to the Christmas holiday. We thought the RC was a steal compared with the much higher rates at the other 5 star luxury options (the Halekulani and Kahala, at both of which we’d stayed many times previously). This was our first stay in Honolulu in about 12 years, though.    The Ritz-Carlton Residences are comprised of two large towers located a few blocks off the Waikiki Beach, just about a 10 min walk to the nearby oceanfront Halekulani hotel. We weren’t at all concerned about being a few blocks from the beach, and that fact didn’t change my impression even after the stay.    The Ritz-Carlton Residences certainly feel more like a hotel than a resort, however, due to their lack of any green space and the minimal open space areas. The small adult and family pool decks, where the hotel’s Quiora, La Vie, and Sushi Sho restaurants also are located, were just about the only “open spaces” in the entire hotel facility. The spa is also located on that same level.    Our request for 1 pm early check in was approved and I received the app notification that our suite was ready when we landed around 12 pm. By 1 pm, we were in our Grand Suite.    Our originally assigned 26th floor Grand Suite (room 2609) was spacious and had great views, but its layout wasn’t great for us. The bathroom was situated adjacent to the bedroom with shutters that allowed the bathtub and bathroom to enjoy the views shared with the bedroom. It had a full kitchen with center island, too. But the air con was the real issue, since the suite bedroom never cooled below 69-70 F despite my normal written guarantees for 65-67 F on booking and again well before our arrival. That problem inevitably forced us to move to a different Grand Suite by 10 pm on our first evening. Despite the letdown, the hotel team handled the letdown with a great deal of grace. Sorry, but I never managed to get any photos or video of the original suite.    We also had an amazing tray from Dean & Deluca as our welcome amenity. That was really quite impressive.    The new 24th floor Grand Suite (room 2405) air con was vastly better, not being located as close to the warmer side of the building. It also had better ocean views, surprisingly, looking more directly across the open park area below onto the ocean. It also had a much better layout for us — with a long hallway separating the interior bathroom and the ocean view bedroom. The air con in the bedroom was always 65-67 F as guaranteed. The kitchen was more of a kitchenette area with dining room table which also worked better for us.    WiFi was an impressive 125 Mbps download, 140 Mbps upload. Those are the kinds of speeds a luxury hotel should offer.    We found the suite to be incredibly comfortable, if not exuding any Hawaiian sense of place as I’d normally prefer. If you prefer modern, this property will do it for you. It almost could have been a Park Hyatt with its more modern but mundane sensibilities.    Service was excellent. Maybe some of the best we’ve ever enjoyed in Honolu, right up there with the Halekulani and Kahala.    Pre-arrival, the front office director, Mary Jane, took care of all my needs after a bit of an issue with their concierge team not being as responsive as I’d expect. She and the concierge team helped book all of our many lunches and dinners — including the original Roy’s Kai, Merrimans, Sushi Sho, Orchids, MW, Quiora, etc, as well as a special private dining room dinner at Senia.    The hotel valets were wonderful. Valet parking was $40, and their team were always on it. Housekeeping was always great — you could call and schedule ahead of time or just call and ask for service. They always came when we asked. They even did a few nights of turndown service for us on request, even as that isn’t normally provided now. The phones were always answered whenever we called for anything.    Our suite rate included breakfast — something not normally included for elite members, of course. The hotel applies a $60 credit toward breakfast at the Quiora restaurant or via in-room dining. But because of my Ambassador status, the hotel waived all breakfast charges for us — as they always went above $60. We had breakfast at Quiora for our first 3 mornings and then had in room dining for breakfast for our last 3 mornings — all completely free of charge. They also comp’d our arrival lunch for us — a super sweet and unexpected gesture, indeed. #AmbassadorStatusMatters    Food and beverage were great. We enjoyed all of our Quiora breakfasts and the Quiora lunch. One of our in-room breakfasts wasn’t correctly cooked to order, and they brought the correct order very quickly. Dinner at Sushi Sho was amazing — worthy of 2 Michelin stars IMO.    We also enjoyed excellent pre-dinner cocktails at the La Vie bar with another fellow Ambassador and his wife. The hotel team went out of their way to reserve seats for us at the bar even as they don’t normally allow that.    While we didn’t love being back in Honolulu or Waikiki, we really enjoyed our stay. It was definitely 5* even if it’s not a proper resort. If ever we had to be back in Honolulu, we gladly would consider returning to the RC Residences — though our next stay more likely would be back to the much more Hawaiian feeling and recently renovated (but more expensive) Halekulani.",Dec 2021,December 2021,,,"Newport Beach, California"
822602058,50,The best choice in the Waikiki shopping district,"This hotel is more than a hotel, it is like a small condo with a kitchenette. Stove, fridge, microwave and laundry equipment. You are hidden from all the beach crowds, yet you are steps away from the luxury shopping and restaurants. The staff is five star, and the hotel concierge, one of the best I have ever encountered. Even though I am Bonvoy Titanium, there are no perks or upgrades, but it is not necessary as this is a great resort overall.",Dec 2021,December 2021,,,"Bellevue, Washington"
822377624,50,Perfect hotel in paradise.,"From moment one, pulling in to the valet stand, the level of service, the warmth of the staff, and the total sense of welcome is consistently fantastic. The welcome lai, and the great tips from the bell staff immediately brought the aloha. Our room, with its stunning ocean view, was amazing. (Having a washer and dryer in room is a feature that makes things so easy when packing up). The desk staff, the pool staff, the waitstaff at the restaurant, all just crushed it at each opportunity. Thoughtful touches everywhere, like the treats and gifts in the room, the surprise snack at the pool, the daily ice cream sampling. Really had an idyllic experience and don’t want to stay anywhere else in Waikiki in the future.",Dec 2021,December 2021,Traveled as a couple,,"Etterbeek, Belgium"
822082946,50,Just Stay Here,"I seriously cannot understand any negative reviews associated with this hotel. It was one of the most pleasant experiences my husband and I have ever had. To echo other reviewers, the location can't be beat if you want to be near downtown and all the action. The hotel is in perfect walking distance to Waikiki beach, the Royal Hawaiin Shopping Center, restaurants and bars, luxury shopping, etc.    The initial selling point for me was how well appointed the rooms are. The kitchen has decent sized appliances and the washer and dryer are a God-send, especially when you're on a long trip that requires a lot of pool and beach time.    But I want to talk about the service which was hands down a 15/10. The staff was super attentive, to the time we pulled up, and to the time in between and when we left. Everyone was super polite and friendly which honestly just made our trip better. I couldn't figure out how to work the washer/dryer at first and when the front desk sent someone up, he took the time to go over how to work any and all appliances in the unit. It sounds like a small thing, but the attendant was so nice and patient.",Dec 2021,December 2021,,,"Washington DC, District of Columbia"
820947549,50,Beautiful property in a central Waikiki location,"This property is in the perfect location. High-end shopping right outside the door and a quick walk to the beautiful Waikiki beach. And bonus - a Dean and Deluca is on the ground level - I was so excited to see the return of this premium coffee and pastry shop. I hope more are coming back to US! I stayed on the 16th floor of the Diamond tower and the views were breathtaking. I was traveling alone so I enjoyed the adult pool option for relaxing. Do note that the sunsets are beautiful from the adult pool, but there is a resident who takes up swimming laps the ENTIRE sunset each night and splashes anyone in the hot tubs on each end when he flips. So not so relaxing to watch sunsets there. I was thrilled at the option for late check-out as I had a red-eye out that evening - so thanks to the staff for accommodating this for me. The rooms are large and have washer & dryer, small kitchens, and washlet toilets! I would absolutely stay here again and recommend this hotel to everyone!",Dec 2021,November 2021,,,"Charleston, SC"
819002817,50,Beautiful property in the heart of Waikiki,"Great stay at the ritz. The property is beautiful, rooms are perfect from the view to the amenities and the bed. We didn’t have a chance to stay in the hotel much as we had many activities, but the hospitality and experience left a strong positive impression and a desire to return soon.",Nov 2021,October 2021,Traveled with family,,
818755948,50,Beautiful Ritz Carlton Residences,"This was our first time staying at a RC Residences location and we were very happy. They did acknowledge my Marriott Titanium status at check-in. However, due to that fact that it was not a regular hotel they do not offer any kind of upgrade, which was fine. Rooms were beautiful with plenty of space. Nice kitchenette area with a good size refrigerator. Stacking washer/dryer in the room was convenient if you are staying over a week and need to do laundry. Nice exercise facility, great location and amenities. The beach was within walking distance and always able to find chairs in a good spot. The hotel provides towels to take to the beach and you just pay for the lounge chairs/umbrella separately since it is a public beach area and not part of the hotel. The location of the hotel was great close to many high end retail stores. Food at the restaurant was very good, but needed a reservation even for breakfast due to limited capacity because of COVID. I would not hesitate to come back and stay here again.",Nov 2021,September 2021,,,"Saint Louis, Missouri"
