reviewid,rating,title,review,review_date,stay_date,trip_type,room_tip,origin
833939888,30,Mixed bag,"I'm really torn on how I feel about my experience here. First I'll talk about room cleanliness- most of the room was spotless (and beautiful). Housekeeping actually did a very good job. But in the middle of this beautiful, clean condo... is an area rug that should be thrown away immediately. It has large, dark stains that made me not want to walk on it in my bare feet.    Then there's the air conditioning. It was there, but there were only 2 vents in the whole place and they were not very effective. I went out and bought a fan for the living room because I couldn't take it anymore.    And finally, the staff. The woman who checked me in, and most of the valets, were extremely friendly and helpful. But there was one valet who literally yelled at me for hugging my friend goodbye when I got out of my car; we weren't lingering- we exited the car, said goodnight and gave a quick hug and he yelled at us that we were in the way.    So I don't know if I'd stay here again. The view, the convenience of a full kitchen, and some of the staff members were really great. But overall I don't know if that's enough to make up for the rest.",Apr 2022,March 2022,Traveled solo,,Michigan
833463450,50,Excellent property and professional staff,It was one of the best property we have stayed at in our many travels to Hawaii and other places. We loved the property and were impressed with the professional staff. Great job by management and daily staff.,Apr 2022,March 2022,,,"San Clemente, California"
833343584,50,Amazing Location and Friendliest Staff,We rented a two bedroom premium unit for 6 nights. It was worth every penny! The staff are very welcoming and friendly! They gave us a cute tote with all kinds of necessities and beach toys for our daughter on arrival. It set the ton for an amazing stay there. The location and view were incredible and the condo had a great layout and worked perfect for our stay.,Apr 2022,March 2022,,,
833190955,50,Gorgeous views!,"Fantastic place to stay - we were on the 21st view, the views are literally unparalleled, extraordinary. Staff were lovely, location was fantastic, great restaurants within a block, wonderful Waikiki beach and all the surfers right there.",Apr 2022,March 2022,,,"Dublin, Ireland"
833021068,50,Loved everything about it!,"My stay was perfection! I absolutely, positively recommend this property to anyone staying in Wakiki. It was clean, spacious, luxury in a great and central location. The view was breathtaking up on the 35th floor overlooking the ocean and Diamondhead!",Mar 2022,March 2022,,,
832882408,50,Great room and great views!,"Everything was great. The front desk staff were very accommodating and helpful. You can't beat the location, walking distance to everything we needed. Nicely equipped kitchen and bathrooms. The patio overlooked the beach and beautiful sunsets. A+",Mar 2022,March 2022,,,"Santa Cruz, California"
832264543,40,Definitely bang for your buck!,Our rooms were clean and modern. We had a wonderful view of the ocean and the service was amazing. I would definitely recommend a stay at the beach towers.    We were in walking distance to all shopping and restaurants and directly across the street from the beach.,Mar 2022,March 2022,,,
831075070,50,Location & Staff made the trip!,This was our first time in Waikiki so we were not sure what to expect. The Aston Waikiki Beach Tower was a wonderful surprise. The location is great in that it is just across the street from the tide pools so going to the beach was a breeze. It is also close to shopping and good food spots so it was easy to walk around and not have to deal with traffic. There is also one complimentary valet parking spot which was awesome since most hotels charge to park one car. The valet staff were super friendly and always available so getting in and out was not a problem. The welcome staff went above and beyond to make us feel at home. The check in and out process was seamless. The room itself was comfortable and a decent size for 6 adults. The kitchen had everything we needed from full size fridge and stove to microwave and rice pot. The room was serviced every day. We will definitely be back in the future.,Mar 2022,March 2022,,,"Irvine, California"
830985518,50,Best visit ever,"I rented a two bedroom unit in the beach tower for ten nights in December. We simply could not have had a better experience. We loved everything about it. It was clean. The kitchen was well stocked. The bathrooms were modern with the toilets that were bidets and the seats heated. We had a washer and a dryer. The view was to die for, simply spectacular. The fourth floor had workout facilities, a pool and a hot tub. Parking is included in the room rate. The staff is lovely.  I’m already trying to figure out a way to return it was that nice.",Mar 2022,December 2021,,,"Buffalo, New York"
830764824,50,Excellent TOP NOTCH!,"We booked this after strongly considering the Embassy Suites. However, we decided to book here and the selling point was the full kitchen and the in-suite washer and dryer! Everything from check in to check out and valet was excellent. We had a 2 bedroom 2 bath suite for our group of 5 adults and it worked out perfectly. This is 1/2 block from the beach - walk out the front of the hotel, cross the street, and you are on the beach! Close to everything. Hotel itself doesn't have it's own restaurants but no worries - there are LOTS of options within walking distance and delivery galore! Everything here was super clean, organized and quiet. The building itself was quiet, but our room overlooked the ocean and beach, so at night the cars on the strip could get noisy, but did not detract from the other AMAZING aspects of this place!! Lanai stretches the whole width of condo and was large enough all of us could sit out there and enjoy Hawaii, the view, and people watching!!! Valet was excellent! I cannot say enough about this place I would definitely book here again!!!! BTW: Special shout out to Lyneth who was wonderful and acted like you were the only person in the building all the time!! Special Extra Shout Out to all of the Valet Guys - So Friendly, So Fast, So Nice (offering to take our pictures), So Patient all the time!!! Loved it. If you are contemplating booking here - book here -- WELL WORTH IT! Oh ya - how could I forget? Our party was greeted with a tote bag of water bottles and hand sanitizer and masks, etc. plus bathrobes to wear while there and slippers. I mean, come on, how much better can you get? Housekeeping came in daily and tidied up always so nice, too. I have zero bad things to say here.",Mar 2022,March 2022,,,"Appleton, Wisconsin"
830452627,50,Clean and Amazing beach view,"Stayed 7 nights 2 bed condo , have daily room cleaning services. Wonderful welcoming staff. Amazing beach views from master bed room , kitchen , living room . Valet parking available , but we did self parking . Have a lagoon area/ beach across the tower very safe to swim especially for kids .",Mar 2022,February 2022,,,
830141556,50,wonderful vacation,"This was our second time staying at Aston Waikiki Beach Tower and it was better than our previous visit which was also wonderful. The friendly, professional staff anticipates your needs especially the valets. They recognized us every time we needed our car in the free parking garage. The 2 bedroom/2ba condo was perfect for 2 couples and has everything you would need right down to hairdryers. The location is a perfect beachfront location.",Mar 2022,February 2022,,,chicago
829649385,50,Amazing stay! We will return.,"We had a great time at the Aston Waikiki Beach Tower. Our 2 bedroom waterfront condo was extremely spacious and well appointed. The beds were very comfortable (more firm than soft, which is nice) and all the employees were friendly and helpful. Bring ear plugs, though, the garbage trucks come early at 4:45 and they are noisy. Fortunately, that only happened a couple of days during our stay. I think that would be an issue at practically every Waikiki hotel unless you were on a very, very high floor. We were on 11. We would definitely recommend this hotel to friends and family and we’ll stay here again the next time we’re in Oahu.",Feb 2022,February 2022,,,"Larkspur, California"
829647938,50,We will come back,Loved our 6-night stay. Couldn't have gone better. The staff was super friendly and accommodating. The suite was immaculate and the view couldn't have been better. We will definitely be staying here again. Highly recommend.,Feb 2022,February 2022,,,
829515018,50,Excellent service and accommodations,"We stayed in the 2BR/2BATH premier condo in the upper floor. Absolutely worth the ocean front view. Staff is very friendly and professional and service was wonderful. Spaces condo, large kitchen, lots of closet space. No complaints. The free valid parking was very helpful, especially as we had friends visiting us who could also use the service.",Feb 2022,February 2022,,,
828257081,50,Would stay again!,"We recommend this accommodation. Excellent and friendly staff, wonderful location (though seemed to be more homeless people nearby than by other hotels, perhaps because the other hotels are surrounded by stores and the Aston is next to a McDonald’s), well appointed rooms, great ocean view, across the street from the beach. The valet guys are terrific. The hot tub is fantastic. Beach towels are plentiful. The bed was comfortable but since the air conditioning was so strong and the thermostat was primitive, it was a little cold and breezy at night. We stayed on the east end, and it was very noisy on the weekend nights because the Alohilani hotel across the street played music too loudly but fortunately stopped by 10:30 p.m. One potential improvement would be if the Aston could establish a beach chair and beach umbrella arrangement, even with a third party. We bought our own at the ABC Store for about $100 because we did not want to pay $60 a day per chair from the rental outfit on the beach. All in all, we would stay at the Aston Waikiki Beach Tower again.",Feb 2022,February 2022,,,
826359760,50,Awesome location a home away from home!,"We loved our stay at Aston Beach Tower Waikiki and wish we were back there right nw!  Great location, spacious, clean and a wonderful view. Everyone from check-in to check-out were extremely helpful, humble and friendly. If you are looking for comfort, cleanliness and location - this is it!",Jan 2022,January 2022,,,
824947881,50,Spacious and wonderful view,"Heart of Waikiki, the condo was spacious and had a wonderful view of Waikiki. We are family of 6 and it was comfortable and relaxing stay. Service was excellent, but didn't like the homeless near and around the front and side entrance way. My daughter was spooked by homeless, but I guess she needs to learn to deal with it. Overall, very sastified stay",Jan 2022,January 2022,,,"San Jose, California"
824864710,40,"Friendly Staff, Beautiful View!","We enjoyed our time here very much. Friendly staff, gorgeous views, clean pool and gym area. Just a great property treated with care by the staff.    But a couple points for improvement:  -I booked directly on the hotel site, and didn't receive an email confirmation for eight days, although they took my deposit.  -Elevators not all operational, and the one that we were able to use had cracked flooring.  -Supposed to be non-smoking, but our neighbors were not abiding by this rule.  -Pool and Jacuzzi hours are 8AM to 9PM. We wish they were longer hours. It's nice to sit in the hot tub at 10 or 11 at night, after a long day of activities and a nice dinner.",Jan 2022,January 2022,,,"San Francisco, California"
824697620,50,Fantastic ocean and diamond head view!,My family really enjoyed staying at Aston Waikiki Beach Tower. Every staff member was very kind and professional. The room was spacious and clean with a fantastic ocean and diamond head view. We really liked the kitchen and BBQ grill.,Jan 2022,January 2022,,,
824675586,50,Best place in Waikiki!,"The Aston Waikiki Beach Tower is a hidden gem. The place had everything that we needed and more. We were greeted with a cute welcome bag with some essentials for the stay, and the staff were courteous and friendly. Our 1 bedroom suite had everything. The kitchen was modern and had great appliances, even a rice cooker. Our lanai view of the beach was breathtaking. The pool area is on the 4th floor without much of a view, so we didn’t utilize it much. There was a small gym and outdoor area there too with a pool table for night time entertainment. We’ve stayed at the fancier hotels in Waikiki and definitely preferred our stay here. We will definitely choose this place for our next trip.",Jan 2022,January 2022,,,
824594604,50,Home in Hawaii,Amazing hotel apartment. Felt like I was home with top quality appliances and bidet toilet. Beautiful beach views and friendly staff. Would definitely recommend. Beach gets a little crowded and you must cross the street to get to beach. Otherwise accommodations were perfect!,Jan 2022,January 2022,,,"Bedford, New York"
824469962,50,EXCELLENT stay/service & kitchen/washer to Boot,"HIGHLY RECOMMENDED. Waikiki Beach view, Nice rooms, Attentive concierge service. PERFECT for over an week stay with kitchen/full dishes and washer. Christmas to New Year busy but Service was all super quick.  Only downside was slow elevator.",Jan 2022,December 2021,Traveled with family,Get a high floor for beach view.,"New York City, New York"
