reviewid,rating,title,review,review_date,stay_date,trip_type,room_tip,origin
857618208,10,Aston Whaler Room W715,"I am writing this out of disappointment, the Whaler Room 715 we rented was terrible. When we got there the bathroom floor was so sandy you couldn’t walk on it barefoot. The overhead fan would not work. Some of electrical outlets would not work at the bar. The bathroom tub area was one of the nastiest I have ever seen. There is a gap in the ceiling tiles where the dust has accumulated and falls on you when you shower. Both of us got sick and I had to go to urgent care because of a severe sinus infection. As soon as we went to another island and room we felt better The room is outdated and in need of repair. Worse lodging of my life.",Aug 2022,July 2022,,,
857441051,50,Passing Expectations,We loved the hotel and its location - the best on Kaanapali Beach! Super relaxing and joyous stay! Our room and our view surpassed our expectations. The beach out front is wonderful and it's nice to see the beautiful catamaran boats beach very near by.,Aug 2022,August 2022,,,
856979732,20,no hot water in shower,we had no hot water in shower and the management failed to resolve the problem. it was clear that this was not a new issue and as such they shouldn't have assigned that room to us. no one from management ever reached out to help improve our stay,Aug 2022,August 2022,,,
854949751,20,Upside down mattress,"The carpet was old and filthy, the room was outdated, and the mattress was upside down!! Box springs facing up! Maintenance and housekeeping had to come flip it and remake the bed. Way over priced! We will never stay there again.",Aug 2022,August 2022,,,"Medford, Oregon"
854754345,50,right next to whalers village,loved the location. loved the price. loved the room. loved the view. loved the parking. I usually complain a lot and my daughter couldn't believe how happy I was with everything Very close to Lahaina and much better in my opinion than staying in South Maui,Aug 2022,August 2022,,,
854726551,50,Whaler Happiness,"All was beautiful! Our experience at the Whaler has always been wonderful, but this visit was even more fabulous because of the 12 floor view in room 1202. Also the updated decor was a welcome sight. We can't wait to return to the Whaler. The on beach service was perfect and so was the concierge was delightful.",Aug 2022,August 2022,,,
854485166,50,The Whaler at Kaanapali Beach,"This place is great! The staff were friendly and helpful. The facilities are beautiful. Location is beautiful and convenient with the Whaler outdoor mall and restaurants next door. You can step right out the building onto the beach, where they have chairs and staff available to help with snorkel gear, body boards, and scheduling activities. Loved our stay!",Aug 2022,August 2022,,,
854358942,50,A perfect stay!!,"We just got back last night from Maui and stayed at The Whaler in Kaanapali via VRBO, unit 508. It was a perfect stay! The property is so beautiful. It's right on the beach with a terrific walking path to shops, restaurants, and other resorts. The pool is wonderful too, and I never had trouble getting a lounge chair. We would definitely stay there again. You can't beat the location!",Aug 2022,August 2022,,We were in room 508 which had a terrific beach/ocean view.,"Phoenix, Arizona"
853892627,50,Heaven on Earth,"The Whaler's location right on the beach with the swimming pool at the closest point to the beach plus the awesome gigantic garden between Tower 1 and Tower 2 makes for a heavenly view of all of this from our room in Tower 2 (looking directly at Molokai). Morning, noon, and nighttime, the ambiance is like no other place on earth. We have been coming to Maui for over 30 years. The Whaler is the best!",Aug 2022,August 2022,,,"Indian Wells, California"
851564688,50,Location and views!,"My hubby, 15 year old son and I are thoroughly enjoying our stay here. We have a standard view one bedroom suite. Clean and comfy room, fully stocked kitchen and two bathrooms! We can see the ocean and mountains from the large balcony. Booked here as part of a Costco package and the entire visit between flight, car and resort has been smooth.",Aug 2022,August 2022,Traveled with family,,"Jacksonville, Florida"
850856139,30,Accommodation,"We have stayed once before, which was a better experience for us, mainly due to the fact it was not holiday season. We were unable to get into the few restaurants available around the complex as no bookings were accepted and had to wait long periods. The complex itself is a great location with friendly staff who were most accommodating. Rooms are a good size, however, expensive.",Jul 2022,July 2022,,,
850091392,50,Good review,Beds need to be better very hard. Need more service people in the pool and equipment area. TV in master bedroom never worked  Everyone was very friendly and helpful. We will recommend the Whaler to all,Jul 2022,July 2022,,,"Central Point, Oregon"
849695126,50,The Whaler,"We stay exclusively at the Whaler every time we are lucky enough to go to Maui. The 1st time was about 30 years ago on our folk's recommendation. We got an oceanfront unit for 4 of us. It was so perfect, it is the only place we stay. During whale season you can watch them right from your lanai. This is true ocean front property. Entertainment, shopping and great food right next door at Whalers Village. A short beach walk to Black Rock where you can snorkel with turtles. We love the convenience of the full kitchen and outdoor grills. Location, Location, Location! The Whaler has it all. Top notch staff and service. It will not disappoint!",Jul 2022,July 2022,,,
848141754,30,Where’s the Ocean view ??,"I bought a “premium ocean view room”, and got a room that was the furthest room away from the ocean, with little to no ocean view from the unit (decent ocean view from the patio—but again, the absolute farthest room from the ocean that the property has to offer). I was told that the word “premium” in “premium ocean view” referred to the unit’s nicer couches and chairs, etc.. Not sure if i’m buying that lol.",Jul 2022,July 2022,,,"Santa Barbara, California, United States"
847408774,40,Amazing Condo Resort,"We rented Condo 508. This condo is almost perfect. The layout is great. The finishes are top notch. Our family had two other condos in the building and ours was easily the nicest. The washer and dryer were great and the amenities in the closet, beach chairs, noodles, boogie boards, etc were awesome and were well utilized.    The condition and location of the Whaler on Kaanapali beach is superb. Countless restaurants, shopping (Whaler’s Village next door), and activity vendors make it so you never have to leave. The ABC store next door at Whalers Village can cover many basic necessities.    Check-in was easy at the Whaler front desk. Parking underground was nice and convenient to the elevators. The trash shoot on each floor makes waste a breeze.    So why 4 stars? The mattress. The mattress on the King size bed was the worst mattress I have ever encountered. I travel 150 nights a year and this one was the worst I have been forced to sleep on. Its beyond rock-hard. After seeing the finishes and the money the owners spent renovating this place the last few years we were shocked they skimped so hard on a mattress. The mattress on the Murphy bed was great comparatively. If you have trouble sleeping on a rock-hard bed you might want to rethink this condo unless the owners update this feature. I like firm mattresses, this was not firm.    Everything else was awesome. If they get a new mattress, we’ll gladly return to 508. If not we’ll find another condo where we aren’t taking pain killers when we wake up.",Jul 2022,June 2022,,Walk to MonkeyPod!!,"Newcastle, Oklahoma"
846734380,50,Perfect location with teenagers,"We are staying here for 5 nights. I am with my twin 16 year olds and myself. Perfect location adjacent to Whalers Village, Black Rock Beach, Westin and other Kaanapali resorts. Approx 1000 sq. Foot villa. Kitchen, dining, Livng room, I separate bedroom. Beautiful ocean view with Lanai facing the beach. Concierge was helpful getting transportation for an early Lahaina excursion. Water refill in lobby for your hydro flask. In room coffee maker and full size fridge and fully supplied kitchen.",Jul 2022,July 2022,,,
845220085,50,Just landed and can’t wait to go back,"One of the best sunset views from a hotel i’ve ever experienced. The rooms have everything you need and more, the kitchenette being a gift. First trip to maui for me and honestly i couldn’t of picked a better hotel. the rate, the hospitality, the sense of comfort and the overall feel of calm hanging around is incredible. They do have quiet hours which is appreciated and will do almost anything if requested. I’d recommend this hotel to anyone visiting the island, and honestly i can’t wait to go back. Pure rest and relaxation. 10/10.",Jun 2022,June 2022,,,
845023207,50,great vacay spot,nice staff beautiful location. Nicely located next to whalers village. Great pool and hot tub. Close to ABC store and other shopping. Short drive to Lahaina. Ideal spot for a get away with many amenities.,Jun 2022,June 2022,,,
845009978,50,Tropical Oasis,Great ocean views with top notch service. Cool coy pond in the center of the towers. Easy beach access with friendly staff ready to give you towels. They always had free refreshments by the pool to have. Finally the free beach chairs were an awesome addition.,Jun 2022,June 2022,,,"Pittsburgh, Pennsylvania"
844946489,50,Excellent property to stay for a family of 6 adults.,Oceanfront is definitely the way to go. Great property with wrap around balcony with views of Black Rock and mountains behind. Everything is closeby and the beach is the best. The beds could have been better but the amenities more than made up for it.,Jun 2022,June 2022,,,"Los Angeles, California"
844635623,10,Absolute worst! Front desk Staff sucks.,"Worst experience..quality degraded..absolute worst behaviour by front desk..they don't make you feel comfortable or welcome..will stay at other condos..    They saw us tired and waiting at the reception for 5 hours..my husband and kids were feeling sick..yet they didnot take any step to expedite the checkin . We felt unwelcome by the front desk. The behaviour was hurtful ,I saw them gossiping and yet no efforts to atleast make an effort to expedite the checkin..seems like they liked to see the tired tourists in such condition..WE SAW THEM PROVIDE EARLY CHECK IN TO OTHER PEOPLE INFRONT OF US..",Jun 2022,June 2022,Traveled with family,,
843143972,50,Wonderful Stay!!!,"My family of 4 stayed in on of the beach facing 2 bedrooms. Everything about the experience was wonderful. Condo was huge and beautiful. Very clean and daily housekeeping!!!! We didn’t need daily cleanings, but fresh towels, coffee, detergent, etc was easily available from the friendly housekeeping staff. Plenty of green space, pond, nature on property. The pool was 5-6ft deep. Lots of chairs and umbrellas. Big steps for small kids to play. Our 5 year old granddaughter loved it. Oh, there’s also the most perfect beach and sunsets I’ve seen. Shopper village next door, with everything else needed for a great vacation.",Jun 2022,June 2022,,,"Austin, Texas"
842992594,50,"Good price, great location","Good price for a condo next door the Whaler Village. Could see ocean from balcony and a little from condo. Our room faced the back of a restaurant with constant mechanical noise, but we could still focus on the sounds of the waves. When we booked oceanfront, we expected to face the ocean, but it was still so beautiful. And it’s in the most convenient location to everything. So, I do recommend it for the price. Our room was a 1 bedroom and we hoped for a bedroom door for some privacy, but it was 2 bifold closet type doors. I’m not sure if all the units have these doors, but you might want to ask if you’re traveling with kids and anticipate the option for alone time.",Jun 2022,June 2022,,,"Saint Augustine Beach, Florida"
842874836,50,Excellent Staff and Facilities,The staff was very helpful and friendly. Our room exceeded our expectations and the staff worked with us to make sure our extended stay was perfect. The facilities are quite nice and well maintained. The bonus is being right next the Whaler Village for a little shopping.,Jun 2022,May 2022,,,"Auburn, Washington"
842465451,30,Anniversary,Hotel has a great location to beach and eateries. Lots of parking and the studio room was very big and ac worked very well. Balcony is very large with both ocean and mountain views. Quiet at night and lots of bathroom counter space with walk in closet.,Jun 2022,June 2022,,,"Honolulu, Hawaii"
842411785,50,Love this spot! Worth every penny,"We stayed for 5 nights in a 1 bedroom 2 bath condo on the 11th floor (1170). They are all privately owned so decorated differently but ours was amazing!! Our family of 5 (17,19,21 kids) had plenty of room (our kids like each other and slept one on the twin Murphy bed, one on the long section of the couch and one on the pullout section of the couch) and there was good storage in the extra bath plus a closet in the kitchen. The grounds were meticulously kept, the koi pond was fun to watch and beautiful, the pool area was busy but never too crowded, and the location along the kaanapali beachfront is perfect! Our condo had everything we needed. We even grilled at one of the condos grills one night. We LOVED THIS PLACE AND WILL DEFINITELY BE BACK!",Jun 2022,June 2022,Traveled with family,,"Orlando, Florida"
841792222,50,Fantastic experience,"We stayed in the Whaler for 4 nights and absolutely loved the experience.    We were slightly apprehensive when seeing pictures of the rooms with what I would describe as dated furniture, but do not let this put you off - everything was fantastic and would definitely visit again!    Pros:  - staff friendliness  - cleanliness of room  - well kept pool and grounds  - internet speed  - location to beach  - location for restaurants/ shopping    Cons:  - None",Jun 2022,May 2022,,,"Derry, United Kingdom"
841341794,50,Great location and great stay,Perfect location right next to Whalers Village. Friendly helpful staff. Room was even better then expected and very clean. Self park was great for coming and going. Easy check in and check out. Concierge was helpful in booking restaurants. Overall a very enjoyable stay.,Jun 2022,May 2022,,,"San Diego, California"
840280801,50,Wonderful Experience,Right next to whalers village . Short walk to Black Rock and the wonderful snorkeling. A huge variety of fish and quite a few turtles . Staff was great. Kaanapali area is very nice and the trolley service there makes it easy to get around if you don’t want to walk the convenient board walk,May 2022,May 2022,,,
840072716,40,Vacation time,"This ocean front property is beautiful and our unit was fantastic! Great views of the ocean and of the golf course. Plenty of seating on the lanai. LOTS of space in the two bedroom/two bathroom unit. Very clean! Also it was great to have a full sized kitchen. With a party of five, the cost was worth the amount.",May 2022,May 2022,,,
837523523,50,Another Great Trip at The Whaler on Kaanapali Beach,"We have stayed at the Whaler many times over the last 30 years and keep coming back because we love it! The rooms are spacious, well decorated, and comfortable. The kitchen is great with everything we need. Having an ocean view is fantastic! We rarely eat at restaurants because we love having a quick meal on the lanai and enjoying the ocean view. The property looks great and the staff are terrific. We plan to keep coming back when we visit Maui.",May 2022,April 2022,,,"Oregon, United States"
836068634,50,Our Favorite Place to Stay on Maui,"This is the second year in a row that we stayed here, it it our favorite. This trip we had the kids with us, they loved it. The location is amazing, it’s close to everything you need, lots of choices for dining, or prepare your own meals in the room with a full kitchen and cookware.  The rooms are very spacious, I think over 1000sf and up.  We especially like that it is right on the beach, a couple hundred steps from your room to the ocean.  Black Rock is a short walk up the beach, almost always see turtles there.  The entire Staff is amazing, they go out of their way to help you in any way they can. I want to give a special “Thank You “ to the person that does the room assignments, I didn’t get to thank them personally, but they do the best they can to fulfill all of your requests.  The grounds are always in pristine condition.  We highly recommend this resort.  Greg & Bella. Fontana, CA",Apr 2022,April 2022,Traveled with family,,"Fontana, California"
835631822,50,Fun,We were there with family for our 30th wedding anniversary. Enjoyed every minute. All the staff was wonderful. Our veiw was the best. Highly recommend end units with corner lanai and front ocean veiw. There is no better that we could find at kaanapali! Thank you.,Apr 2022,April 2022,,,"Sedro Woolley, Washington"
835565964,40,Needs update the units.,"Very good location. Units need to be updated. Curtains are old, dirty and broken. I was charged 25$ daily extra and I was not aware of that. Sliding door fall and when it was reported the front desk guy not even asked if we were ok.",Apr 2022,April 2022,,,"San Diego, California"
835348715,50,Excellent property,"Location is perfect, right on the beach and between Westin and Sheraton. Next to shopping mall and restaurants. We had premium room which had been remodeled, room (two bedroom) was huge and spotless, massive balcony on top floor facing the ocean. Daily room cleaning and property is very well maintained. Will definetly stay here again if we head up to Maui",Apr 2022,April 2022,,,
834973206,50,Best spot on Maui,"My wife and I visit Maui every year and always make a point to stay at the Aston at the Whaler. We try to book a unit with a view of Black Rock, and watch the cliff jumpers before we make the short walk there to snorkel and cliff jump ourselves. Kaanapali Beach is not for lovers of solitude, but the stream of happy vacationers adds to the mood. The location on the west Maui shore is convenient for trips into Lahaina or the beaches and landmarks driving north (but beware the road past the Olivine Pools), and it's always great to come back to the cool, clean, welcoming Aston.    A couple of cons: Popularity of the area makes it hard to get reservations at many restaurants; prices for the hotel rooms have soared.",Apr 2022,April 2022,,,"San Rafael, California"
834687111,50,The Whaler,"Loved everything but the unwelcoming receptionists. First time to be told, ""here are your leis, you can leis each other"". Closed to everything, beach, restaurants, shopping and black rock beach. But definitely will be back.",Apr 2022,April 2022,,,"Federal Way, Washington"
834454395,50,The best place to stay on Maui,"Excellent customer service. Staff is always friendly & helpful. Room was clean & fully stocked. Right on the beach with access to chairs, umbrellas & cabanas. Great location. Close to restaurants & shopping.",Apr 2022,April 2022,,,
834339279,50,Vacation at the Whaler,Spring break  We try to walk to everything. Location meets that need.  I swam from black rock to the Whaler. My daughter swam a round trip!    The reef at black rock was better snorkeling than the catamaran  The reefs near the Whaler are enjoyable    The catamaran trip to Lanai treated us to dolphins and whales    HuiHui was great,Apr 2022,April 2022,,,"San Ramon, California"
833980161,50,Great Resort by the Beach,"Right on Kaanapali beach, great restaurants near by, great pool and spa, fully equipped kitchen in our condo. Comfortable codo, with a beautiful ocean view. Very enjoyable stay! I would highly recommend staying here.",Apr 2022,March 2022,,,"Tuckerton, New Jersey"
833717845,50,The Best experience,The Whaler was fabulous! We had 23 people staying there for a family reunion. All of the condos were clean and well maintained. Everyone was happy with their accommodations. All of the condos had a fantastic view!,Apr 2022,March 2022,,,"Longmont, Colorado"
832783497,50,Loved this resort,"Since each unit seems to be a bit different, some are more upgraded than others. Ours needed a bit more upgrading. I liked the location, but would have preferred to be on a higher floor, not so close to the restaurant below.",Mar 2022,March 2022,,,"Huntington Beach, United States"
832575552,50,Beautiful Views!,This property was stunning. We stayed in room 911 and the view and the room were gorgeous. The front desk was quick to accommodate any request we had. We were with a group of 24 and these were a great for giving everyone space. Super close to shopping and restaurants.,Mar 2022,March 2022,,,
832543883,50,Marvelous Maui!,"My husband and I just finished a 3 week stay at the Whaler. We opted for a premium studio. The kitchen was wonderfully equipped! King bed was very comfy! The view was undeniably fabulous! The staff was very helpful and very cheerful from the front desk to housekeeping to beach boys! We loved the location, near Whaler’s village and close to Safeway! Our first stop after flying in is of course Costco! This was our 3rd",Mar 2022,March 2022,,,Texas
832373333,50,Amazing stay at The Whaler,We have been to Maui many times but this was our first stay at The Whaler. It was truly amazing!!! The location. The view. The rooms! It will be our place to stay now! We can not wait to book again. Thank you!,Mar 2022,March 2022,,,
831976446,50,Excellent Place to stay on Kaanapali Beach,"The Whaler has so much to offer! The location is excellent as guests have quick access to Whaler Village's outstanding restaurants and shops. Even though the location is next to a busy shopping/eating area, it is extremely quiet and safe.  It is only a few steps to the beach and the pool has many chairs for soaking up the sun. There is underground parking for your car.  We would highly recommend The Aston at the Whaler for people that are looking for a relaxing resort that has great amenities and access to outstanding restaurants and shopping.",Mar 2022,March 2022,,,
831944307,50,Perfect Beachfront Hotel,Right on Kaanapali beach with very comfortable accommodations. Hearing the ocean while falling asleep is the best. Plus it’s right near the shops and restaurants in Whaler’s Village. Highly recommend!,Mar 2022,March 2022,,,
831715216,10,Don’t waste your money.,"In all my years of staying at hotels, only one experience was worse than this one. I realize Aston rents out condos that belong to others, but there has to be some accountability for poor quality rooms and exorbitant prices. When we walked in the room, I thought I was transported back 40 years. The furniture and decorations were old and worn out; after taking a shower, the pipes knocked for 15 minutes; we had to cover the air conditioning vent with a towel, because the cold air was directed towards the bed. In short, the room was depressing—definitely not what one would expect for $700/night. We worked with hotels.com and the Aston staff to cancel the remaining two days of the rental. We then bought tickets back to HNL, and stayed at a 5 star hotel for less than the cost of the condo. I appreciate the consideration given by the Aston GM, and staff. However, we will not be returning.",Mar 2022,March 2022,,,
831233474,50,Week at the Whaler,Excellent Place to Stay in Kaanapali  Location is right on the Beach. Next to Whalers Village. Property is wonderful with Excellent Staff  We have stayed in Many Hotels and Prefer this Facility instead  Very nice to have your own kitchen and View of the Ocean,Mar 2022,March 2022,,,"Waddell, Arizona"
830528272,50,Always a Wonderful Stay,"This is our 3rd time staying here the last 3 years. The one bedroom ocean view suite is so beautiful, clean, the views are amazing, easy to get to the beach, we love that the Whalers Village is just a few minutes walk to shops, and dining! Definitely our favorite in Maui. Mahalo!",Mar 2022,December 2021,,,"Phoenix, Arizona"
830173726,50,Great Location + Friendly Staff,"This hotel is well situated for easy access to all the fun stuff to do on Kaanapali beach and the staff are super friendly. The pool area is pretty small and gets crowded--but you're at an awesome beach ... so yea, why do you need a pool?",Mar 2022,February 2022,,,
830161659,50,We love the Whaler on Kaanapali Beach,"WoW we said on our first day - and everyday we were there. This is a FANTASTIC PROPERTY w Our condo was nicely furnished and fully equipped which is why we chose a condo and not a hotel room.  We liked the fact that it was right next door to Whalers Village and close to many great restaurants. We walked the oceanfront beach path every morning.  We played golf across the street so we didn't need to rent a car!    We found the Whaler employees to be friendly and accommodating, check in was easy and we had room service everyday!  We can't wait to go back to the Whaler.",Mar 2022,December 2021,,,
830086943,50,We will be back!,This establishment was amazing! Would highly recommend this to anyone! Me and my family loved the grounds and our rooms. The kitchens were fully stocked and highly functional. Staff was great as well.,Mar 2022,December 2021,,,
830086320,50,Great place to stay,"We have stayed at this property all five trips to Maui, including during the pandemic (12/2020). Staff had always been wonderful. Very accommodating and friendly. We have stayed in several different condos and have never been disappointed. The lanai on the ocean front condos is incredible. We have seen spinner dolphins and whales breaching from our lanai. Our happy place!",Mar 2022,December 2021,,,"Thornton, Colorado"
828825475,50,Girls’ Week On Maui,"I took my 2 daughters & my daughter in law to Maui for a week in the sun. The highlights included a great condo at The Whaler, whale watching, a luau & fabulous food at wonderful restaurants. We can’t wait to come back!!",Feb 2022,February 2022,,,"Great Falls, Montana"
827192944,20,Overpriced,"Very pricy hotel for what you get. This is not a 5 star, but a 3 star hotel. Old furniture, no covid restrictions at the pool. Booked ocean view room we were given a room with garden view (when not leaning over balcony). Well located and direct beach access and pool are as described.",Feb 2022,February 2022,Traveled as a couple,,"Frankfurt, Germany"
825954448,30,"A nice place, close to Whalers. But not nicer than Westin","Went to Maui on a last minute trip. Stayed at Aston for the first time. Its right next to Whalers Village and so location, location, location is nice. Very convenient to walk over to the village for breakfast, shopping, coffee, meals. Theres a gate at the entrance where you have to push the button to be allowed in(the first time through). Im guessing this is so people going to Whalers dont all park in the Aston parking lot. Check in was easy.    Had a nice ocean view from the room. The room is nice with a full kitchen and table and couch. Its a little bit older looking than the Westin rooms. Not as modern. The bathroom could have been a little cleaner. The shower lets a lot of water come out since there's no door but just a glass panel.    Parking is packed underground and so more often than not, we had to park in the outside parking lot.    We didnt use the pool but were on the beach mostly. The pool is decent but not as big as other resorts.    Overall, the location is convenient. People were nice. If you're looking for a bigger resort feel, you probably want to stay at Westin, Marriott or Hyatt. if you want a smaller feel, with good location, then Aston is good.",Jan 2022,January 2022,,,"Sunnyvale, California"
825470091,50,Wonderful in every way,"We were celebrating our 25th anniversary and looking for the perfect place. We could not have been happier. We had a two-batthroom room on the 12th floor (1269) that was perfect. Next door to food and shops. Great view of both the beach and the volcano. Fully-equipped kitchen with full fridge and dishwasher, large balcony, comfortable bed, beautifully decorated.",Jan 2022,January 2022,,,
822423169,50,Great stay at a beautiful spot,"We spent a week in unit 113 before moving elsewhere the second week. Loved the area and the amenities at the whaler. Well equipped kitchen, access to laundry, beach chairs, great barbecues….The staff is friendly and the unit was clean with everything we needed. We rented a car for one day only that first week - enough to get us there from the airport and to grab some groceries the next day. (Rented at the airport and dropped it off locally). Public transit got us to everywhere else we wanted that week including Lahaina and Kapalua. We were very comfortable and relaxed at the Whaler and would love to go back!",Dec 2021,December 2021,Traveled as a couple,,"Toronto, Canada"
821636759,50,OUR STAY WAS AMAZING!,"Wonderful stay and very relaxing , convenient, close to shopping and restaurants, good walkway for walking and running, easy to the beach. Good area for snorkeling,swimming and sunbathing. I loved it!!!!",Dec 2021,December 2021,,,"San Francisco, California"
821288968,50,Hawaii in luxury,"The Aston at the Whaler is the perfect setting for an incredible trip to Hawaii. Beautiful condominiums, great views, set on one of the most beautiful properties on the beach. People are here to take care of you and help you with all of your plans. Thanks everyone for making our week in Hawaii special.",Dec 2021,November 2021,,,"Chicago, Illinois"
820567434,40,Our third time staying at The Whaler,"Love The Whaler, fabulous location, gorgeous units and wonderful staff! This is our third time staying here with family and we will definitely come back…so many gorgeous units, I think 1202 is our new favorite!",Nov 2021,November 2021,,,"Livermore, California"
819345299,50,Love The Whaler!,We loved staying at The Whaler. Spacious condominium. Convenient location. Service and cleanliness were great. It was important to us to have a kitchen in which to store and re-heat carryout food and to also be able to make toast in the morning. We hope to return to The Whaler very soon.,Nov 2021,November 2021,,,
818871711,50,Excellent!!,"Amazing hotel, very clean, very friendly and accommodating staff! The hotel is a two minute walk from great restaurants and shops, and sits oceanfront on a beautiful white sand beach! We will definitely be back!",Nov 2021,November 2021,,,"Los Angeles, California"
818265078,50,Paradise,"Check in/out was a breeze, friendly staff, beautiful views and walking distance to whalers village for shopping and restaurants! Resort was clean, saw staff cleaning bbq’s and pool areas every morning. Will definitely stay here again! Mahalo!",Nov 2021,November 2021,,,"Redding, California"
817960341,50,Great place,A great resort that is well maintained. The staff is friendly and very helpful. Enjoyed our time at this beautiful place. Checking in and out was very simple. The pool and spa are well maintained. The rooms especially the ocean view are great. You can walk from your accommodation right to the beach.,Nov 2021,November 2021,,,"Honolulu, Hawaii"
816915726,20,Pool issues - people reserve seats then leave for hours,"This place has a great location and views, however, if you like to hang out by the pool there are some serious issues. Every day, people line up at 8AM with towels/book/hats, and most leave their stuff on chairs for to improperly “reserve” them, then LEAVE for HOURS! It is not uncommon to arrive at the pool at any time of day and there are no desirable chairs near the pool, as they are all “reserved” despite there being very few people actually there. Management claims they “encourage” guests not to leave their stuff unattended for more than an hour, but this policy clearly does not work. People regularly leave for 2-3 hours with no consequence and no way to track who comes/goes. Why should people even be allowed to leave their stuff unattended for an hour? How about 15 min max! (Write their name/arrival time on a card placed on the chair to track this nonsense). You come to the pool or don’t come to the pool. This is ridiculous and happens daily, and is extremely frustrating enough to make me find another nearby hotel that deals with this issue. Many other hotels have addressed this common problem and posted signs saying that unattended/abandoned items will be moved to clear chairs for people that are actually at the pool area. Or perhaps, they should just charge a nominal per hour fee for all chairs, since people are severely abusing this first-come-first-serve policy. I really hope they address/fix this issue ASAP or my family will be staying somewhere else this fall!",Oct 2021,October 2021,,,
816049482,50,First time in Maui,We stayed here for our daughters wedding on Maui and were blown away from day one. Service is top notch and resort is easy to navigate. Staff is outstanding and friendly. Great location to the village shopping center and restaurants. Not to mention the stunning ocean views!,Oct 2021,October 2021,,,
815748941,40,Great place to stay,"Small pool but other than that my wife and I are very pleased with our stay and accommodations. This is a part 2 of our belated honeymoon as well as my birthday. Great pictures, great people. We would have given this property a 5 had the pillows been more comfortable but other then that we would come here again.",Oct 2021,October 2021,,,"Orlando, Florida"
