reviewid,rating,title,review,review_date,stay_date,trip_type,room_tip,origin
815224139,50,Excellent B&B on Big Island; best lanai in Hawaii,"We were well looked after throughout our 3-night stay with Shai & Trina. Highlights were Shai's welcome smoothie (all natural fruit) and homemade breakfasts and Trina's entertaining conversation and sightseeing advice. We have traveled extensively throughout the Hawaiian Islands and there was nothing comparable to having a beer on Lilikoi's one-of-a-kind lanai with fantastic views over Kona and the Pacific Ocean. We would recommend this excellent B&B to other travelers seeking a more natural Hawaiian experience, far away from the touristy resorts on the coast. Thank you Shai & Trina for a memorable stay!",Oct 2021,October 2021,,,"Palo Alto, California"
813766836,50,Serene,"This was the perfect beginning to our 12 day stay on the Big Island. The inn is actually a small farm with chickens, banana and papaya trees, coffee plants, and tropical flowers. It is nestled high on a hill overlooking the ocean and Kona, providing beautiful views and sunsets. We got in late afternoon and Shai greeted us with a refreshing smoothie on the lanai. Trina gave us several suggestions for dinner, one of which was a delicious Thai Take-out which we brought back to eat on the lanai. Breakfast was beyond compare. Please give Shai free rein to fix whatever he desires. He will amaze you! We have never had such delicious breakfasts.    Trina was a font of information about the Island and thanks to her we found a hidden cove with a white sand beach, perfect for swimming and snorkeling, as well as some other great beaches and sights.    There are some negative reviews, and I feel like I should address those.  First, it is a steep and narrow, and at night, dark drive up to the Inn. Our rental car did scrape at the bottom until we got the hang of it. Second, the accommodations, though spacious and comfortable, are not luxurious. There is no air-conditioning, but at least when we were there, there was no need for it. I loved the fresh air coming in and the sound of the night critters lulled me to sleep.    I wish we could have spent more time there. It was close to Kona, but away from the bustle, an ideal place to come back to after a busy day exploring.",Oct 2021,September 2021,,,
810471380,50,They went above and beyond,"This is such a hard time to travel. The owners went above and beyond to meet our every need. They were so careful to make us feel comfortable in these strange times.  On top of that the food was delicious and the room and house felt like we were living on a patch of paradise. They offered advice on what we wanted to do, and didn't mind when we kept changing our mind on what we wanted. I hope to come back and visit again very soon.",Sep 2021,August 2021,,Every room seemed special.,
810456151,50,So peaceful!,"We had such a lovely time staying here! The hosts are very welcoming without being intrusive. We stayed in the Green Papaya room, which is downstairs with a lanai just outside the doors. The room was spacious and clean. Breakfast in the morning was amazing, and they accommodated my dietary restrictions (gluten allergy) deliciously. We will stay again when we come to the Big Island!",Sep 2021,September 2021,,,
810143638,20,Don’t expect cleanliness!,Great food. Inexcusable filth! Common kitchen was a nightmare of cobwebs and pet hair. Shared fridge was way overdue for a cleaning.  Special requests were met with bewilderment and opposition. Parking was a free for all muddy lot. Located on a west facing slope with great sunsets.  Hosts have volunteers work at housekeeping but much is missed.,Sep 2021,September 2021,Traveled as a couple,Avoid this place,"Las Vegas, Nevada"
808807242,50,Exceeds expectations!,"My partner and I were blown away by the gorgeous grounds, delicious meals, and hospitality at the Lilikoi Inn. The rooms and lanai are surrounded by lush foliage and beautiful views to the ocean (and the occasional chicken and cat ambling through). Breakfast is different each day, and always very tasty, nutritious, and filling. We really enjoyed getting to stay with Shai and Trina and would definitely recommend the Inn to all!",Sep 2021,September 2021,,,
808582179,50,Optimal Unparalleled Hidden Gem,"An optimal experience. Having researched many, we had spent time in a few accomodations across the big island, and discovered that they tend to invest their energy in either the outdoor experience (e.g., a nice lanai overlooking Kawaihae bay but small quarters) or the indoor experience (e.g., a nicely appointed house by Hilo, but otherwise nondescript). Lilikoi Inn strikes that rare perfect balance between the two, without compromising on either for the price range. On the one hand, theirs is a serene and gorgeous lanai overlooking the coast and a lush garden with tropical flora galore, where at night we could hear the gentle song of coqui frogs. On the other hand, their generous and private living space (we stayed in the Plumeria room) provided us with everything that we required, while the open common area served for distanced socializing and really the best crafted food we have had on the island. Shai and Trina were the most gracious of hosts and were genuinely happy to have us. Our only regret is not being able to stay longer, but we will definitely be back.",Sep 2021,August 2021,Traveled as a couple,,
807828650,50,An Ideal Setting with Incredible Food,"Shai and Trina's bed and breakfast is nestled in a tropical forest paradise with dramatic ocean views and the best food we've had on the island--seriously--we visited about 30 different top-rated restaurants on Yelp on the Big Island and Shai's food makes a stay at his bed & breakfast worth it in and of itself. He is a trained chef with decades of experience and it shows. Shai and Trina were so welcoming that we felt we were staying with family; their warmth was sincere and we felt a little sad when we left. We look forward to staying here again ext time we visit the Big Island, but next time we will be sure to stay longer.    Covid tip: we felt really comfortable staying here during Covid. The rooms are accessible from the patio and each have a private bath. Breakfast is served outside on a huge table allowing for social distancing. The living room and kitchen area (available for guest use) is in an open space with double doors that are always open, allowing the natural trade winds to flow through the room. I wouldn't hesitate staying here during the pandemic, and this is coming from someone who is risk-averse during Covid.",Sep 2021,August 2021,,,"Albuquerque, New Mexico"
802620726,50,Peaceful and cool,"Just high enough elevation to be above the heat of the coast. Nestled in  a beautiful tropical forest mixed with patches of coffee plants. The inn was clean, quiet and very comfortable. Shai presented us with very tasty meals. Both he and Trina were accommodating to all of our wishes. They gave us very useful information about the island. Anyone staying here would be very happy with this GEM!!!!!!!!!",Aug 2021,July 2021,,,
802425646,50,Tropical stay,"Amazing tropical stay in the mountain. All natural, healthy breakfast and Kona coffee made by Shai. Truly great hosts with a brilliant location and view. Rooms are big and Kailua/Kona town is only 15 mins away. Would definitely stay again. This place is special!",Aug 2021,August 2021,Traveled as a couple,Careful when turning in off the main road.,"Baltimore, Maryland"
801613881,50,Exceptional B&B - Amazing Stay!,"We recently returned from an amazing stay at the Lilikoi Inn. Shai and Trina were exceptionally gracious and friendly hosts and their Inn is just lovely. We were met and welcomed by Trina who showed us to our nicely prepared room with plenty of space for our two kids. Our kids enjoyed feeding the chickens and playing with the dogs and cats on property. The food was exceptional, including refreshing smoothies upon arrival and gourmet breakfasts each morning. I am an early rising travel duck and loved sitting watching the incredible view in the mornings. Shai brought a tray of Kona coffee to me each morning before breakfast while I waited for my sleepy family to wake up. And we were just a short drive from Kona, coffee plantations, beaches and great restaurants. In the evenings, sit and watch the sunset while drinking a glass of wine. Can we go back now?!! TD",Aug 2021,July 2021,,,"Atlanta, GA"
799202624,50,"Hospitable hosts, beautiful B&B","We stayed at the Lillikoi Inn for our entire week in Hawaii -- it was a homey, generous experience thanks to our hosts. The property is an active farm with many fruit trees in sight of the lanai and dogs, cats, chickens -- all of which are charming and none of which are bothersome. Shai has culinary training, and this shows from the beginning with his welcome fruit smoothies for new guests. We stayed in the Lillikoi Room, which is on the top level of the main lanai. It was nicely decorated, clean, roomy. The rooms do not have AC but have powerful fans. Any needs were promptly / easily addressed thanks to our hosts, and we made good use of Trini and Shai's tips for what to do in addition to our agendas for the day. Breakfasts were amazing meals that could be enjoyed in view of the beach on the lanai or packaged with advance warning, making sure we were taken care of all day. (As vegetarians, this was particularly great and appreciated.) The Inn is 15 mins outside of Kona in the Cloud Forest area and this made it very easy to see nearby sights without getting stuck in Kona traffic. Our experience would not have been as enjoyable without the Lillikoi as home base.",Jul 2021,July 2021,,,
790393869,50,I stepped into Paradise at the Lilikoi Inn,"Lilikoi Inn is both luxurious and homey, a hard balance to strike, but Trina and Shai, the gracious, warm hosts, have found that balance. My friend and I were greeted with a delicious smoothie made with fruit grown right on the property. Each morning, breakfast was both delicious and a work of he(art). I enjoyed getting to know the other guests, part of the homey atmosphere, as well as the beautiful scenery. My bed was very comfortable, there were enough hangers to hang up each of outfits I bought, probably a few too many, but there was plenty of room to see what I brought which made me feel like I was at home. I loved the art in my room! The room is large and has both a comfy chair and a desk, there was a TV I never turned on. A chorus of frogs sang me to sleep. I’m already dreaming about my next Hawaiian trip, which will be sure to include the Lilikoi Inn!",May 2021,March 2021,Traveled with friends,,"Oakland, California"
787008172,50,Wonderful respite with great hosts!,"We came in weary from a long day of travel, and felt at home right away. The views of the ocean were amazing. The home felt comfortable and the breakfast was bountiful! We enjoyed engaging with the hosts in this unique spot. It's a quiet home base for exploring the Kona area!",Apr 2021,April 2021,,,"Quito, Ecuador"
786536481,50,"Lovely Setting, Great Hospitality","The healthy, Mediterranean inspired breakfasts were exceptional. Great way to start the day! Very friendly and welcoming hosts. This lovely property is nestled among lush vegetation and is great for someone who wants to be off the beaten path.",Apr 2021,April 2021,,,"San Ramon, California"
786331606,50,The amazing Lilikoi Inn is open for business!,"I spent 5 nights at the Lilikoi Inn. This lovely, homey BnB is the real Hawaii! Located a 10-minute drive in the hills above Kona-Kailua, the property is surrounded by gorgeous tropical plants, flowers, coffee and fruit trees, frogs and butterflies. If you’re looking for an authentic non-touristic Hawaiian experience this is the place for you. Proprietors Shai and Trina (and their dogs, cats, and chickens) will greet you. No need for a room key - you’re part of the family at the Lilikoi. The rooms are cozy, comfortable & quiet with WiFi and tv if you want that. Each day starts with a creative home-cooked breakfast on a lovely lanai overlooking the hillside and Kona coast, including delicious Kona coffee picked and processed on-site. Take off for the day - Shai and Trina can provide directions to funky local towns, hiking spots or beaches, and can lend you beach chairs/masks/snorkels for the day. At the end of the day, returning to the Inn to relax on the lanai or in your room to get ready for tomorrow is the Hawaiian experience you’ve been dreaming of. Don’t wait! It’s marvelous.",Apr 2021,April 2021,Traveled solo,,"San Francisco, California"
782419050,50,Beautiful,"Trina and Shai were the most lovely and welcoming. The inn is nestled in a steep maze of fruit trees off the main highway, and three cats parade breakfast every morning--Romeo, Juliet, and Mac Yerlick. I will remember best Shai's admirable dedication to his craft--he cooked for us every morning with care and attention to detail, using ingredients that came from the very grounds we stood on. Trina's stories completed every meal. From the outlook, patient blues swallow Kona in the distance, where ocean meets sky and neither can decide where to begin or end. Geckos play hide and seek along the perimeter of a quiet paradise, reminiscent of a home I've never been to before. It was a delight to end our stay in Hawai'i here. Thank you for your hospitality.",Feb 2021,February 2021,,,
781823335,50,COVID escape in Paradise,"I avoided traveling during the 2020 holidays in compliance with pandemic guidance, but by mid January 2021, with some trepidation, I decided to return to Lilikoi Inn on the Big Island of Hawaii. No regrets! In fact, I extended my stay. Once through the stress and rigamarole of testing before boarding my west-bound flight, I was happy to receive another COVID test upon arrival at Kona International. After that, I felt relieved to continue with safety recommendations, such as masking, being shared throughout the island. That is, at Lilikoi Inn and most everywhere else I went around the Big Island, I felt very safe from both contracting or spreading disease. Lilikoi Inn is very spacious and airy with most shared space being outdoors. Shai and Trina are limiting the number of guests, performing elevated cleaning protocols, and it was great to find parking and no crowds at my favorite beaches! I feel extremely fortunate to have 'escaped' the stresses of mainland COVID for 10 days in Paradise. Highly recommend.",Jan 2021,January 2021,,,
779030019,50,"Heavenly Views, Heavenly Fruits!!","Shai and Trina are incredibly hard-working and thoughtful hosts. Shai makes amazing and elaborate breakfasts for the guests with fruits straight from the garden (you will have the best papaya of your life here!!). The inn is tucked away in what seems like a personal, beautiful tropical jungle. Watching the sunset over the ocean every night out on the lanai made me never want to leave. Highly recommend!",Dec 2020,October 2020,,"Lilikoi room is most popular because it is right off the shared kitchen, but I recommend a...","Kailua-Kona, Hawaii"
769462920,50,A hidden jungle gem with the best hosts!,"I wish I could give 10 stars to Shia and Trina for the most delicious food, most gracious hosting, comfortable accommodations and aloha feel. This is an Ohana house, a great place for families, singles, and couples that loved shared spaces, amazing location and great conversation. The view from their lanai is beyond spectacular. The location is close to everything  Downtown. They have bananas and coffee growing on the farm that you can eat and drink while staying there. Trina & Shia are Auntie & Uncle to our 7year old now,  he says it’s one of his favorite places in the world. You must love really really delicious homemade style food, oh and the eggs are from their chickens - best eggs ever!! I’m vegan and they accomplished the most amazing breakfast and added eggs and meat for the rest of the family after the veggies were cooked. They gave us the best advice on beaches and were to  eat around town. It was magical. We love the Lilikoi Inn and them and cannot wait to make the trip from Puna to Kona to stay here again.",Sep 2020,September 2020,Traveled with family,,
751805094,50,"Amazing, peaceful stay!","The Lilikoi Inn is such a beautiful, peaceful place to stay on the gorgeous Big Island of Hawaii. The rooms are clean, quiet, and comfortable. The view on the lanai is unbelievable. Shai's breakfasts (plus the coffee) are out of this world--every day a different creation using fresh eggs and fruit from the farm, and he was accommodating of my dietary restriction. I will treasure the time I spent in this oasis of calm. Trina and Shai are such hospitable hosts. I can't wait to come back!",Mar 2020,March 2020,,,
750773099,50,An Oasis in Paradise,Everything we could have wanted and more. Central to all the Island has to offer. Panoramic views. Wonderful rooms and baths with all amenities. Gourmet breakfast. Coffee from the trees on the property and the most generous Hosts. We are not Bed and Breakfast people and we loved it. Sorry to have to leave.,Mar 2020,March 2020,Traveled as a couple,,"Bradenton, Florida"
750187330,50,Great Big Island BB Experience,The breakfast was one of the highlights of staying at Lillikoi Inn. Shai is an amazing cook and prides himself in making something different each morning. We were excited to see what would be for breakfast the next morning. Its great sitting on a big communal table overlooking the mountains to the ocean and having chats with other guests and owners.,Mar 2020,February 2020,,,"Melbourne, Australia"
749984319,50,Excellent!,"Great views, rooms and hosts. Escape the crowds of kona in the cool hills above. Lots of lush vegetation and fresh fruit on site, friendly informative hosts make this a great spot. The awesome home made breakfast rocked too! Highly recommended.",Mar 2020,March 2020,Traveled as a couple,,
749886437,50,Great Experience!,"My husband and I staid here in Febbruary, we had an amzing experience at this proprty! The owner welcomed us with a hand made smoothy and he gave us great suggestions on what we should do! The breakfast was increadible and the room big and clean. We felt at home ! Thank you",Mar 2020,February 2020,,,
748977015,50,Heaven on the Hillside,"A haven hidden on the side of a mountain on a secluded private winding road. The entrance to Lilikoi Inn is covered in lush growth of hibiscus, broadleaf plants, and various jungle type greenery. Walking up the stairway to the grand Lanni overlooking the bay 1600 feet below in the hamlet of Kona. The grand entrance of the bedroom off the Lanni is appointed with luxury king bed and large ensuite with all amenities. Upon arrival we were greeted with fresh fruit smoothies. Delicious!!! The 8 am breakfast, with all quests and our hosts was the best. The conversation was lively and informative, with Shai guiding all to destination of choice. Shai would provide his phone number if you were lost. I highly recommend the Lilikoi Inn. Lorraine",Mar 2020,March 2020,,"The room was ocean view, very clean, and a comfortable bed. Loved it,. Will be back.",
747993038,10,Disappointing,"My wife and I stayed here in February, the rooms didn’t have any tea or coffee, being welcomed by a grumpy hostess but a dampener in our trip, the couple invited us into the kitchen to prepare our dinner, below is a picture I took, we didn’t eat there again after seeing the state of the place, my wife became sick. Proceed with causation if you want to book this place, really need to up there game and clean up there rooms",Feb 2020,February 2020,Traveled with family,,
743832769,40,The best travel guides are the hosts!,"The reason we book bed and breakfast accommodations is to meet people and learn about the locale from the owners who live there. Part of the experience is lively conversations over breakfast. You learn from other guests and from the hosts what to do for your next island experience.  The hosts were so knowledgeable about the island, better than a book and better than a hotel concierges !  Our daily breakfasts were wonderful, including home made granola over fresh fruit daily and then a breakfast entree. Also fruit juices and Kona coffee grown on the property.",Feb 2020,February 2020,,,
739826279,50,Beautiful stay,"My friend and I came to Lilikoi inn and it truly felt like home. We were greeted with smoothies, a Picturesque view and birds and lush green surroundings. The hosts were so welcoming and the room was beautiful... the bed was a dream. The best part though was the incredible breakfast made by Shai who is a chef. I can’t wait to bring my husband back to experience this place and the beauty of The Big Island.",Jan 2020,January 2020,Traveled with friends,,"Los Angeles, California"
738792180,50,Wonderful homely stay in Lilikoi,"We had the most wonderful stay while in Kona. Trina and Shai treated us like family. Shari's breakfasts are absolutely top class. He even sent avocados and bananas to eat during the day out. We did a hike, coffee plantation tour, snorkeling and beach visit. Everyday Shai would give a list v of options we can do and possible alternatives. I'm sure we would not have enjoyed it so much without their assistance.  The rooms were clean and comfy. It's a tropical setting with lots of local plants. When we needed any help, Shai was there. The most gracious hosts ever. Would highly recommend staying here while in Kona.",Jan 2020,December 2019,Traveled as a couple,,
738785374,10,Disappointed,"Our booking wasn’t properly handled. After making reservations 5 months in advance and paying a deposit, the owners claimed no knowledge. However they were able to accommodate us for two nights. Unfortunately there were no amenities in the room. No microwave, no refrigerator, no coffee pot. Before entering the room we were asked to always remove our shoes. Floors were disgustingly dirty as was the bathroom and shower. Woke up with a cat sleeping in our room because interior door did not latch. Cat hairs all over outdoor furniture chair pads. Breakfast was excellent and Shai was extremely informative and cordial. However his wife Trina seemed to be self-centered and overbearing. We were unable to have a nice conversation with the other guests because she kept interrupting. We would not recommend this place.",Jan 2020,January 2020,Traveled as a couple,,
734843020,50,Great Inn and wonderful hosts!,"We had a great stay in this wonderful Inn 500 meters above sea level and Kona. Sourrounded by lush vegetation (fruit trees and coffee plants) and offering a great view towards the coast, it was a lovely and relaxing place. The hosts were wonderful and we were served every morning a delicious home cooked breakfast with fresh fruits and avocados from their plantation.",Dec 2019,December 2019,Traveled as a couple,,Bordeaux
733406008,50,Beautiful Setting with Welcoming Hosts,"From the moment we arrived and Shai welcomed us by helping us with our luggage, taking us to our room, and providing us with smoothies, we knew we had chosen the right place to stay. The Lilikoi Inn B&B is surrounded by natural beauty and has a relaxed and open-air feel. The lanai was a beautiful setting to start the day enjoying Shai's gourmet breakfasts with 100% Kona coffee, and also a relaxing spot in the evening for sunset with a glass of wine.Every morning Shai and Trina provided us with recommendations and directions for places to go and restaurants. Shai made a point of telling us to take his cell # in case we needed any further help finding places as we explored. The guest kitchen has everything you might need and also had a tray of fresh tropical fruits and avocados that all guests are welcome to eat. We enjoyed a walk around the coffee farm, learning about growing coffee and seeing all the fruit trees that Shai also grows. Thank you, Shai and Trina, for making our stay in Kailua-Kona such a special one.",Dec 2019,December 2019,,,"Wilmington, North Carolina"
733110130,50,Great Stay!,"This Bed and Breakfast is in a great location, only 15 minutes from town yet secluded and quiet with great views of lush Kona coffee fields and the ocean from the lanai! The food is delicious, with fresh tropical fruit every morning, and the hosts are very welcoming and knowledgable. They will give you great recommendations on things to do in Kona and all over the island! The rooms are well decorated and clean and I will definitely stay here again soon!",Dec 2019,November 2019,,Staying in the Plumeria or Green Papaya rooms ensures more privacy while still providing views of...,
733106671,50,Magical Retreat in the “Jungle”,"He’s a certified chef and authentic farmer. She is a natural hostess and story teller. Together, Shai and Trina manage and operate the Lilikoi Inn. Off the beaten path, in the middle of a tropical jungle, this spotless and charming b&b is only 5 minutes from Kailua but 5 light years away from the hustle and bustle of the tourist town. Breakfasts are designed by Shai with care and international flavors from around the world. Both Trina and Shai have endless patience and interest in the daily destinations of their guests. They seem to know every mile marker on the island and hidden beaches and off road experiences. Highly recommended.",Dec 2019,December 2019,Traveled as a couple,,"Minato, Japan"
726572777,50,"Charming Location, Wonderful Hosts","We thoroughly enjoyed our stay at the Lilikoi Inn and strongly recommend it. Shai and Trina are gracious hosts at an inn beautifully situated on the hillside above Kailua-Kona. The breakfasts were phenomenal and included coffee and fruit grown on the property. The inn has a lanai overlooking the west shore and perfectly situated for beautiful sunsets. Shai and Trina helped us and other guests find great places to visit. For example, we’re not sure if we would have been successful finding green sea turtles, if it were not for their directions. We highly recommend the Lilikoi Inn.",Nov 2019,November 2019,,,
726274123,20,Nice hosts but terrible rooms,"The rooms are terrible to say the best and for more than $200 a night, we are very disappointed in the quality of the rooms. The hosts are nice, informative and provide delicious breakfast, but the good stuff ends there. The rooms are very old with bathrooms having moldy smell and not much ventilation. Stay away if you can find a better place.",Nov 2019,January 2019,,,
723641562,50,Wonderful stay,"We spent 6 nights here. We had the Tropical Suite which was spacious and the bed comfortable. We thoroughly enjoyed our chats with Trina and Shai over breakfast, but they also gave us our privacy. The view from the lanai is spectacular and even more so when the sun sets. You won’t go hungry after one of Shai’s breakfasts. We would stay here again next time we visit Hawaii.",Nov 2019,October 2019,Traveled as a couple,,"Geelong, Australia"
723131862,50,Fabulous!,"What a wonderful B&B! We’ve stayed at many B&Bs over the years but Trina’s and Shai’s warm, welcoming, and absolutely beautiful paradise is among the best! Delightful hosts, fantastic breakfasts, delicious Kona coffee, great sight-seeing advice — the perfect getaway. A must stay!",Nov 2019,October 2019,,A little bit of heaven with great coffee,"Marlboro, New Jersey"
719790102,50,Amazing stay,"The farm was beautiful, the food was amazing and Shai and Trina are wonderful, warm people. They did everything perfectly, including their recommendations for hikes and dining. I ended up taking them up on all of their suggestions and I'm really glad that I did. It was an amazing trip. Thanks guys!",Oct 2019,October 2019,Traveled with family,,
719288352,40,A Special Place,This B&B has a wonderful location in the hills overlooking the city which had the advantage of being 15 degrees cooler than places on the water. One sleeps comfortably with just a ceiling fan. The breakfasts prepared by the chef owner are bountiful and include Kona coffee and fruits grown right on the property. The owners could not be more helpful. We enjoyed our stay very much and highly recommend it to you.,Oct 2019,October 2019,,,
717695224,50,Great stay in a lovely place,"We stayed for 3 nights at the Lilikoi Inn.    The Lilikoi is a large house about 15 minutes up the mountain from Kailua Kona and has amazing views from their large deck (lanai).    The rooms are large, clean and comfortable, with a large en-suite bathroom. Our room was on the lower level with another lanai outside our front door.    Probably the real highlight of staying at the Lilikoi is the breakfast! You’ll start with some incredible fruit, a delicious juice, with home grown and roasted Kona coffee. Followed up with an entree created by the in-house owner and chef. You are set for the day    Breakfast is served on the Lanai overlooking Kailua Kona, with great stories of the local area, and tourist tips. We found a remote and private beach as a result of these tips.    We had a great stay here and really enjoyed the hospitality!",Oct 2019,October 2019,Traveled as a couple,,"Wellington, New Zealand"
