reviewid,rating,title,review,review_date,stay_date,trip_type,room_tip,origin
859116114,20,Family trip cost MUCH more than expected once we got there. Pool tiny and room amenities slim.,"Negatives: We booked our trip through a travel agent after seeing the Summer Deals on the website. Half off valet, 4th night free and half off resort fees. Booked the 5-day stay and there was no info about resort fees (as they typically do) and it states the valet was $45. The only discount they gave us was the 4th night free. Got there...resort fees were $230 per room ( booked 2 rooms) AND the valet was $50 PLUS tax. Website says 24 hours/per valet charge. We stayed less than 100 hours and were charged for 120 hours...so the website should say ""Per Day"", not per 24 hours. This visit cost us an additional $700+ for 2 rooms/1 car for 4.5 days, over and above the room cost. The front desk stood firm and said we have to get the resort fees from the agent (ugh!) I even have AAA, wouldn't give the discount. BTW: NO COFFEE MAKER, NO MICROWAVE, No dresser, and barely enough room to get past the beds to the bathroom. There isn't even a closet, just 4 shelves and a half of a bar to hang clothes (see attached picture). The Pool is TINY and only about 6 lounge chairs were there. Positives: 3 blocks from beach, across the street from zoo and friendly housekeeping staff and valet staff. Borrowed beach chairs (see picture) and towels and were able to take all over the island.",Sep 2022,September 2022,Traveled with family,,
857655858,40,Nice hotel - good restaurant.,"Only complaint was they were down an elevator and we were on the 18th floor so took a while to get one. The hotel was clean and the staff friendly.  Tina at the concierge desk was nice but not helpful. We were looking for good local recommendations and she did what we could’ve done, looked at TripAdvisor.  Greg on the other had was phenomenal.  Also, the bacon and cheese croissants at Knotts were to die for.",Aug 2022,August 2022,Traveled as a couple,,
857232178,20,"No amenities and parking, not advised","Hotel was nothing like the pictures. Parking was overpriced and impossible to park at so needed to park at the zoo metered parking. There are no amenities in this hotel like coffee in your room. The restaurant in the hotel Decks always turned us away because we had no reservations. Restaurant was always empty so made no sense. Do not stay here and spend the extra money at the Sheraton. Walked over there and they had pool tables, games, setups for the beach, etc. this place is a dump compare to other places. Oh yeah, good luck with the elevator always packed and slow.",Aug 2022,August 2022,Traveled with family,Parking stinks! No coffee machine or ice machines on your floor. Bed is crappy!,
856548225,10,Waited 17mins for elevator,"Context: I’m in a wheelchair and couldn’t take stairs.    We were in Hawaii for a whirlwind 48 hours and every minute counted. We had to meet friends and gave ourselves 30mins for a 20min walk. However the elevator took, 17mins, and I was only able to get on when someone who was already on was willing to get off and take the stairs.    Besides being a safely issue we had to alter our transportation plans for that evening.    I hope someone from the hotel will reach out to try to make it right.",Aug 2022,August 2022,Traveled as a couple,,"Ormond Beach, Florida"
855149084,50,"Location, Location, Location","If you are looking for a great location and wonderful hotel, this is the one for you. It's close to the beach, zoo, and eateries of Kapahulu Ave. We went for a concert and were pleasantly surprised to have found this gem available. Thank you Queen Kapiolani staff for all your aloha and personalized service! We had an awesome time and look forward to returning soon!",Aug 2022,August 2022,,,"Mililani, Hawaii"
855146529,50,Boutique hotel in perfect location,My family and I stayed this past month and thoroughly enjoyed our staycation. It was perfectly located near the zoo and Waikiki Beach. We loved the newly renovated lobby and its decor. Many photo ops and the most gorgeous view of Diamond Head. We loved the service and the cleanliness of our room. Thank you so much Queen Kapiolani for a wonderful stay!,Aug 2022,August 2022,,,"Mililani, Hawaii"
853725159,50,The best hotel on Waikiki,Had an amazing stay at Queen Kapiolani hotel. 100% recommend if you’re looking for a hotel in Waikiki. Special thank you to KIM AND ALLAN and all staff there for being so accommodating and welcoming ❤️,Aug 2022,August 2022,Traveled as a couple,,
852027676,40,Great View!,"We had a mountain view junior suite on the 17th floor which is surrounded by windows. Although we had a great view of Diamond Head, the zoo, and Kapiolani Park, you can also see the ocean as well.  Facing Diamond Head, you also have a great city/suburb view as well to the left. The beds were comfortable, and there were no issues with the room. The only issue was that there was one elevator out of the three that was not working which caused a longer wait during peak periods. Lobby was very open, and inviting. Very close to the Waikiki Strip which is walking distance.",Aug 2022,July 2022,,,"Haymarket, Virginia"
851953398,40,Close to the Beach,"Since we went to Hawaii to attend a wedding, we didn't choose this hotel ourselves. What my husband and I loved about the hotel was the perfect location to the beach and our unobstructed view of the ocean from our balcony. We were not impressed with the lack of parking. We had to pay to park across the street, and annoyingly we kept having to update the time on the meter. We were surprised that we didn't have a coffee maker in the room, and the hotel didn't offer free coffee in the lobby. Instead, we had to pay $12.00 for two coffees at the lobby story. Our room was adjacent to the elevators, so my sleep was disrupted by the loud rumblings of the elevators. The Deck Restaurant and the pool are nice features. Overall, we had a comfortable clean room with a refrigerator but without other frills. Knowing how expensive Hawaii is, we probably couldn't get much better elsewhere.for the same price.",Aug 2022,July 2022,,,"Hicksville, New York"
851191093,30,Not for families.,"If you are looking to come to Waikiki with family and rent a car, this hotel is not for you. They have extremely limited valet spots for guests, no waitlist to get a spot and give very poor instructions on where and how to park. The instructions they do give to park are also always full. You are basically on your own. Expect to park a mile or more away.    We were never able to get a spot at the hotel valet because they expect you to be at their desks in a certain time frame in the morning. Maybe show some care for your customers by doing some basic hospitality management and create a wait list.    The restaurant on the 3rd floor was not a place we wanted to have a dinner. Within 5 minutes of waiting up there both my wife and I had headaches from the searing volume of the live music.    It seems to me this hotel relies solely on location and does the bare minimum to maintain the hotel rather than think about how they could improve guest experiences.",Jul 2022,August 2022,Traveled with family,Parking is non existent for all intents and purposes.,
851088022,40,"Beautiful retro hotel, perfect location","Beautiful retro hotel  perfect location, very close to the beach  amazing food and friendly staff  very affordable made my first time in Hawaii a pleasure I can't wait to go back  The hotel had a quaint coffee shop for early risers that opened at 6:00 AM  the hotel also had a wonderful restaurant and bar right next to the pool  I was able to have all of my needs attended to from the time I walked in the door until the time I left",Jul 2022,July 2022,,,
850914187,40,Great hotel near Waikiki Beach,"My family recently stayed at the Queen Kapiolani Hotel (twice!) while visiting Hawaii. Both stays were great, and I highly recommend staying at the Queen Kapiolani if you're looking for a hotel in the Waikiki area.  The hotel is located near the east end of Waikiki, near Queen's Beach. The location is perfect, because it's only a one-block walk to the beach, but the area is still a bit quieter than the middle of the craziness of Waikiki. We really enjoyed the purified water dispenser in the lobby, as well as the free lei-making class that the hotel offers.  The best thing about the hotel, however, is the staff. Everyone that we encountered at the hotel was friendly and helpful. When we arrived at the hotel a bit early after a long flight from Australia, the woman that worked at reception was kind enough to give us a room about 1.5 hours before the official check-in time of 3 PM.  The only complaints that I have would be related to the parking and the elevators. There were no parking spots available at the hotel while we were there, so we had to park across the street in the zoo parking lot. The zoo parking is really close to the hotel (maybe more convenient than the hotel's valet parking) and a bit cheaper than the hotel parking, but you have to use your cell phone to pay for additional time after 4 hours, and it isn't always fun to stay up waiting for the text when you've just gotten off of a long flight. Perhaps the hotel could allow people making reservations to reserve a parking spot in advance. Also, there are only 3 elevators in the lobby, which means that you'll wait a bit for an elevator during busy times (there are about 20 floors, with around 15 to 20 rooms on each floor). To be fair, there's not much that management can do about either of these issues at this point, and the inconveniences were minor compared to what we've experienced at many other hotels.  All in all, the Queen Kapiolani Hotel is a perfect place to stay near Waikiki, and I wouldn't hesitate to stay there again.",Jul 2022,July 2022,,,Texas
850708771,50,Loved our Stay,My husband and I had an amazing stay at the Queen Kapiolani! From the second of walking into the hotel lobby we felt more relaxed and refreshed from all the hours of travel. Loved the laid back vibes of the lobby and I felt our room was super updated and clean. Loved the view from our room and would definitely book again!,Jul 2022,June 2022,,,"Shingle Springs, California"
850703472,50,Best Stay,"Queen Kapiolani Hotel, all your staff are  nice and helpful . Our room is clean and we have amazing stay. Nice view -Diamond head and Waikiki Beach. Highly recommend. Thank you all staff of Queen Kapiolani>",Jul 2022,July 2022,,"rooms on 19th floor the best view, we love it","Chula Vista, California"
850658645,50,AMAZING STAY,We were there 6 years ago and we loved it. This time we were so surprised. The hotel has been renovated and it is so nice. The staff were excellent and the beach is so close. Highly recommend!!! Stay at this hotel.,Jul 2022,July 2022,,,
850259243,50,2022 best travel trip -YPL conference,"Queen Kapiolani hotel offers the best customer service and would rate it as the best hotel I ever visited.  I recommend it to my travel plans in the future if I ever visited Hawai again.  The stuffs are the best ,I still remember their Aloha smiles 😃 whenever I left that room to the lobby or to the Cafeteria.  The wifi connection has been so helpful all throughout the conference.  The location of the hotel was convenient for me personally ,makes it easy to just walk down the beach or shopping around the nearby shops .  It makes life so much easier . I would reccomend my friends to must choose queen Kapiolani hotel whenever they travel to Hawaii in the future .",Jul 2022,July 2022,Traveled on business,,"Suva, Fiji"
850256574,50,Room service & Location,Queen Kapiolani Hotel is one of the best Hotels I've stayed with. You have staffs that smile and are helpful in times of need and assistance.    It is located to where we can view the Diamond Head Crater and to Waikiki Beach for relaxation.,Jul 2022,July 2022,Traveled on business,,"Suva, Fiji"
850229298,50,Staycation 2022,My husband and I chose this hotel during our recent staycation. The rates was affordable for the locals❤️. The hotel staff were professional and friendly. The room was very clean. On top of that the gentleman who checked us in waived the parking fees and hospitality fee due to the plumbing issue in our original room. He had to move us to a higher room. We were very happy. Mahalo Nui Loa🙏❤️,Jul 2022,July 2022,Traveled as a couple,,"Honolulu, Hawaii"
849973256,10,Tiny rooms exorbitant prices,"Expected a 4-start experience, but got a 2-start experience. Booked a room with a King bed, but was assigned one with a queen...front desk was not even apologetic. Walk down to the lobby to get a sip of water. Lack of hospitality you'll experience through the rest of the islands. Book elsewhere if you value your money.",Jul 2022,July 2022,,,"Wilmington, Massachusetts"
849852535,50,Excellent hotel & awesome staff,My experience here at Queen Kapiolani hotel has been amazing so far. The staff are so friendly and the hotel is very clean. The view is amazing from our room! We could see diamond head crater and Waikiki beach. I would definitely come back here for our stay in the future with family or friends. Thank you for such amazing hospitality :),Jul 2022,July 2022,,,
849708842,50,best in waikiki!,"amazing location so close to the ocean, friendly staff, great coffee and shops in the lobby, and good restaurant on the third floor they even have towels and chairs for you to take to the beach! what more can you ask for??",Jul 2022,July 2022,,,"Hoi An, Vietnam"
849430109,50,Fam trip,"Location of the hotel is close to the beach, only a stone throw away .Hotel personnel are very accommodating and friendly . Their service are excellent and the hotel is very clean. The room that we got is huge with a king bed. Our stay was excellent .",Jul 2022,July 2022,,,"San Diego, California"
849000916,50,My favorite in Waikiki,"I stay here often as it is my favorite hotel in Waikiki and I have stayed at many different ones in the past. Rooms are always spotless, love the decor, love the encounters with cute and well behaving dogs (it’s a dog friendly hotel).  Lovely cafe in the lobby, and the restaurant (DECK) is pretty solid, I highly recommend this place.",Jul 2022,July 2022,Traveled on business,,"Kapaa, Hawaii"
848967577,40,A step up,"My wife and I were staying at another hotel in Waikiki but did not feel we were having a good experience. We wanted more of a Hawaiian atmosphere and not the standard hotel atmosphere so, we moved to the Queen Kapiolani. It was definitely a step up from were we had been. It felt more authentic and just felt better overall. The staff was friendly and it is in a good location. The Queen Kapiolani is on walking distance to many restaurants and attractions and has plenty on the property to enjoy as well. And if you can get the room, the views are great too.",Jul 2022,July 2022,Traveled as a couple,,
848460394,40,Great location and friendly staff,"My family of 3 booked this hotel based on a recommendation from my wife's aunt. The location is fabulous if you want to be in Waikiki with walking distance to the beach - which was our main premise. Check in was easy and we received a complimentary update to a penthouse room with 270 deg views of Diamondhead and Waikiki beach - simply awesome!  The staff was always friendly, the bell desk was super helpful - you can get towels and beach chairs there and we even could borrow a floaty for some beach fun that someone else left behind.  Parking at the hotel valet was not a possibility for us, they had no space on any of the three days that we were there. We did get to park across the street in the parking lot that's adjacent to the Honolulu zoo; it's convenient enough except that you need to pay for at least 1 hour and max is 4 hours. If you leave your cell phone number at the meter, they text you with options for extensions (up to 900 mins) - when you get home at 11 at night and want to go to bed, it's not as fun to stay up for at least 45 mins to renew your parking. Our kid did not enjoy the pull-out bed the first night, the other 2 nights he slept on the sofa (without pull-out) and that worked well. The shower in the master had relatively low water pressure. The swimming pool area is fabulous and great for kids with turf around the sides of the pool so running and jumping is safer (and adults can relax poolside - they let you get beverages from the bar from The Deck - the restaurant that's right next to the pool on that level).  If you plan to shop extensively, this hotel is on the wrong end of Waikiki.",Jul 2022,July 2022,,,"Portland, Oregon"
847847032,50,Cozy hotel next to the zoo,"We had a good stay at the hotel. It’s not in the center of Waikiki which is a plus. The views were really good, right next to the zoo, Diamond Head and the beach!  We got a free upgrade to a bigger room, which also improved our experience.",Jul 2022,July 2022,,,"Utrecht, The Netherlands"
847735351,40,Terrific location and quality food and vendors,"We stayed a few days at the tail end of our trip and what a pleasant surprise! The hotel feels like it was recently renovated...and clearly they did a really nice job. The room that we had, while not overly large, did have a terrific balcony with a view of Diamondhead, high above the pool area. The design of the room was cool, they made a little alcove near the front door with some shelves and the hangars, so it feels like you have a section for all your travel stuff away from where you want to hang out. A small touch, but a good design, taking advantage of what is usually a dead space.    The restaurant was good--and their cocktail program was on point, a welcome departure from the samey drinks you find in the area. While I didn't get a chance to get coffee there, the cafe section was nice and the gallery store is well curated and had some great pieces by local artists, well worth your time.    The staff was super friendly throughout, and they lend you towels and chairs for free to take with you to the beach, which is really just a few blocks away.    We spent most of our day time at the beach but the pool area looked nice enough--the turf looks cool and is hopefully cool on the feet. I did not see that many umbrellas and it certainly looked like they could have used them. Like many of the pools in the area, this one seemed to be mostly for families and their kids, the social scene was really at the bar, which also had great views.    The gym area is pretty nice--high ceilings, which is not the norm for hotel gyms!--and they had a really great purified water dispenser you could use to fill your complimentary water bottles, which was a nice touch.    All in all, we had a great time at the hotel. It is a nice building and the area makes it easy to explore Waikiki beach on one side and a quick ride to Kaimana Beach down the road.    I think 2-3 nights would be the perfect amount of time here.",Jul 2022,June 2022,,,"Los Angeles, California"
847429033,20,Horrible Experience,"We reserved and paid for a room that would have a queen/ or king size bed. They put us in a room with a double size bed, a tiny tub half the size of a actual tub, it had cracks in the tub, loose plumbing, mold in the restroom. The room was so small we barely had enough room to unpack. We reported the issues with the cracks, loose plumbing, and mold. The front desk said they would pass the information along so it could be fixed. They said they would switch us to a comparable room, but we had to spend three nights in the tiny room. We had to pack all of our belongings up, chech out, have them store our belongings, and be without a room from 11 a.m. until 3 :55 p.m. They said they would call us as soon as the room was ready, after waiting until after 3:30 we had to call them and sure enough the was ready and they forgot to call us. We had to check in again, and the comparable room had a king size bed and full size tub. They said they would charge us for the tiny room at the rate for the room with a king size bed. We also wanted to verify that the issues with the tiny room were reported, and the front desk asked why we didn't reported, we told her that we did. She said that the Queen Kapiolani was an old hotel and that was the reason for the bathroom and mold issues. This hotel has remolded in the last few years. Unfortunately, we prepaid for our hotel stay, and had 11 more nights reserved or we would have gone somewhere else.",Jul 2022,July 2022,Traveled as a couple,,Washington
847421965,50,"Cute hotel, friendly staff","We stayed here on the last night of our Hawaiian vacation (we did the Hilton Hawaiian Village at the beginning, then went to the Big Island, then returned to Oahu for one more night). It is a cute, boutique-feel hotel. The decor is fun and there are lots of places to sit and relax (lobby, second floor open area with seating clusters and charging tables, third floor restaurant/pool/lounge). Staff were great.    Our room was okay. We just choose a 2 queen city view room. It is a little older of a place, but the decor was fresh and modern.    After check-out, we checked our luggage with the bell hop for $2/piece and came back later. Lots of people do this and it was convenient for a late flight.    The Deck restaurant was great and I’ll do a separate review for that.    My only suggestion for improvement comes from the fact that the main lobby restrooms require a room key. We turned ours in at checkout, so had to go to the restrooms by the pool when we were back hanging out after lunch and before our flight. I wish they had told me to hang on to the room key for the day for this reason (assuming it would still work).",Jul 2022,July 2022,Traveled with family,,"Chambersburg, Pennsylvania"
847417839,50,Best on Waikiki!,What a fantastic hotel! The location is amazing! My room had a beautiful view of both Diamond Head and Queens Beach! This was my 23rd time to Hawaii and the staff at this hotel is the best I’ve ever been around! I won’t stay anywhere else on the island!,Jul 2022,July 2022,Traveled on business,,"Edmond, Oklahoma"
847273159,50,Great location,"Great lactation close to the beach , shopping and the Honolulu Zoo. Our air conditioner quit working (froze up) and they came right up to look at it. Got us a fan to use while it thawed since the hotel had no rooms available. Love the beach chairs you can use to take to the beach. Great experience.",Jul 2022,July 2022,,,"Great Falls, Montana"
846714208,50,Attentive Care and Support,"We had a wonderful experience working with the Queen Kapiolani staff on our wedding hotel blocks, event reservations at the Deck, and during our stay with them during our wedding week. When we were looking into room blocks at different hotels, Queen Kapiolani stood out to us because of its convenient location (right by the beach, Honolulu Zoo, gorgeous view of Diamond Head, walking distance towards malls/shops), amenities (inside hotel and beach equipment provided), dining options (cafe/restaurant/bar), and reasonable pricing. The hotel has been recently remodeled – the gym was heavily equipped and spacious, and its restaurant (The Deck) has sweeping beach and Diamond Head views making it a great location for group dinners/reservations. My husband liked it so much we ended up doing some coordinated happy hour events with friends and he did his Groomsmen luncheon there on our wedding Day. Julia and Itzia (who we worked closely with on room-blocks) were incredibly responsive and attentive to the care of our guests. They swiftly helped modify any reservations and were communicative with us throughout the entire process. Upon arriving at our hotel room, we were greeted with a Welcome bag filled with local island treats and a small bottle of champagne with a sweet card congratulating us on our upcoming nuptials. We were given a breathtakingly beautiful view of the beach and Diamond Head. The staff at Queen Kapiolani was incredibly friendly, helpful, and kind to us and our guests. We would definitely come back again!",Jul 2022,May 2022,,,"San Francisco, California"
846705438,50,Classic hotel in super location,"The Queen Kapiolani is an ideal location for your stay in Waikiki. One short block from Kapahulu and Kalakaua streets, it offers easy access to beach and numerous restaurants and shops, the zoo and park are across the street, and Diamond Head is a short ride away. The hotel is clean, with friendly and efficient staff. The rates are very good given the high-rent location. The Deck Restaurant has amazing chicken wings and Mai Tais, and the coffee shop in the lobby is convenient.",Jul 2022,June 2022,,,arizona
846451221,40,Hawaiian paradise,"Aloha we stayed in room 1807 with a city view with balcony, the balcony was large enough for small table and two chairs, we had two queen beds, air conditioning, iron, safe .housekeeping was excellent and overall I loved the hotel. we were situated across from Honolulu zoo and two blocks from the beach. The hotel was ideally situated to the main centre but quiet enough to avoid the hustle/bustle 15 minutes’ walk to main Waikiki centre. the hotel had a coffee shop but it closed at 4pm every day which I found a bit strange but Starbucks was 5 minutes’ walk. the only negative about all Waikiki hotels are the pool size which only have 20 chairs around the pool, they do provide beach chairs to carry to the beach on a first come basis. please be aware Hawaii is an island and eating can be expensive",Jul 2022,July 2022,,,"Accrington, United Kingdom"
846359232,40,"Nice hotel, but missing a few simple things.","The hotel is conveniently located in Waikiki a block off the beach and across the street from the zoo. A couple ABC Stores are close by, too. We had a great lunch at Deck other than the prices, but that's Hawaii.  The hotel is pretty nice on the inside, but the lobby is open air to the street. Not a big deal as that seems to be common in Hawaii, but pretty sure there were folks that weren't staying there hanging out and even bringing their meals into the lobby.  A few shortcomings:  1) Valet parking is the only option at the hotel for... $50/day!! It was full when we got there, but that actually worked out better. We parked in the public low across the street at the zoo and paid by the hour what would equate to $36/day. It was easier in/out than valet.  2) No coffee maker in the room. What hotel doesn't have a coffee maker in the rooms? Your options are the shop in the lobby or Starbucks down the street.  3) No ice machines other than one at the bellhop stand in the lobby. What hotel doesn't have ice machines on every floor? I guess ones that don't have coffee makers in the room.",Jul 2022,June 2022,,,Houston
846294436,40,Review,"The only negative experience with this hotel was that I booked 2 rooms both were ""Studio Ocean View "". However one room was literally twice the size of the other. The smaller of the 2 rooms had a queen bed that was against the wall eliminating the ability of a person to get in and out unless they were to ""crawl"" out of the bed and this was not an option due to the occupants in that room were disable. The other issue was lack of automobile parking. They have limited space to accommodate their guest ..if you don't get there early enough you'll have to park on the street or a parking lot about a half a mile away. To both of these issue .. they were addressed the next day",Jul 2022,June 2022,,,
845627619,40,QK is a great place to stay,"Close to the beach, restaurants, and zoo. Wonderful service, clean and quiet rooms. Great bar/restaurant at “The Deck”. Morning coffee at Knott’s Coffee Roasters. Surf shop, Pet friendly. Beautiful view of Diamond Head.",Jul 2022,June 2022,,,"La Pine, Oregon"
